step,t,atom_id,mol_id,x,y,z,pe,h,xlo,xhi,ylo,yhi,zlo,zhi,h_ave
1,23000000,2325,16.0,7.79441,11.3416,12.8754,-4.4388,3.4218,0.0,0.0,0.0,0.0,0.0,0.0,2.073846341463415
1,23000000,2321,16.0,6.96407,10.6552,12.096,-5.4287,2.4319,0.0,0.0,0.0,0.0,0.0,0.0,2.508607594936709
1,23000000,2327,16.0,8.1442,11.7379,13.2423,-13.865,-6.0044,0.0,0.0,0.0,0.0,0.0,0.0,2.1343617283950618
1,23000000,2323,16.0,7.38576,10.9663,12.477,-8.2311,-0.3705,0.0,0.0,0.0,0.0,0.0,0.0,1.9171412500000002
1,23000000,6683,45.0,11.2917,1.32231,11.8045,-3.7888,4.0718,0.0,0.0,0.0,0.0,0.0,0.0,7.5716027777777795
1,23000000,8923,60.0,2.98871,9.34152,13.1777,-4.7502,3.1104,0.0,0.0,0.0,0.0,0.0,0.0,8.380527848101265
1,23000000,8589,58.0,7.74341,9.86176,1.80797,-6.5592,1.3014,0.0,0.0,0.0,0.0,0.0,0.0,2.203869333333334
1,23000000,8064,54.0,12.7704,14.8154,0.441278,-8.7725,-0.9119,0.0,0.0,0.0,0.0,0.0,0.0,4.097031818181819
1,23000000,6684,45.0,11.6766,1.34535,11.7158,-7.0854,0.7752,0.0,0.0,0.0,0.0,0.0,0.0,6.707185714285714
1,23000000,8092,54.0,7.41031,9.63987,10.9109,-8.1461,-0.2854,0.0,0.0,0.0,0.0,0.0,0.0,2.4407964285714288
1,23000000,6682,45.0,11.0677,1.5387,11.5622,0.344,8.2046,0.0,0.0,0.0,0.0,0.0,0.0,8.406156944444444
1,23000000,8062,54.0,13.1682,15.2105,0.805593,-0.043,7.8176,0.0,0.0,0.0,0.0,0.0,0.0,5.204633823529412
1,23000000,6377,43.0,6.66224,12.9031,13.6124,-8.7756,-0.915,0.0,0.0,0.0,0.0,0.0,0.0,4.690376543209877
1,23000000,6372,43.0,5.54195,12.052,12.7332,-4.8375,3.0231,0.0,0.0,0.0,0.0,0.0,0.0,4.3737818181818175
1,23000000,8927,60.0,2.19172,9.82485,12.2586,11.6557,19.5163,0.0,0.0,0.0,0.0,0.0,0.0,8.406652702702704
1,23000000,8987,60.0,11.8357,12.3723,15.1208,-2.9122,4.9484,0.0,0.0,0.0,0.0,0.0,0.0,1.9718821917808218
1,23000000,6687,45.0,12.4681,0.826083,12.067,-4.2391,3.6215,0.0,0.0,0.0,0.0,0.0,0.0,6.390388405797101
1,23000000,6686,45.0,12.266,1.11849,11.8932,0.3564,8.217,0.0,0.0,0.0,0.0,0.0,0.0,6.715845833333334
1,23000000,6376,43.0,6.30164,12.8027,13.4806,1.2297,9.0903,0.0,0.0,0.0,0.0,0.0,0.0,4.758387951807228
1,23000000,6368,43.0,4.69919,11.6439,11.8774,-8.3459,-0.4853,0.0,0.0,0.0,0.0,0.0,0.0,6.052173611111112
1,23000000,6378,43.0,6.6695,13.2128,13.8576,-6.1319,1.7287,0.0,0.0,0.0,0.0,0.0,0.0,4.9129024999999995
1,23000000,8063,54.0,12.8024,15.1258,0.686982,-9.7912,-1.9306,0.0,0.0,0.0,0.0,0.0,0.0,4.931093846153846
1,23000000,6680,45.0,10.4178,1.72537,11.495,0.4285,8.2891,0.0,0.0,0.0,0.0,0.0,0.0,9.305355696202533
1,23000000,8925,60.0,2.59442,9.48335,12.6954,0.8043,8.6649,0.0,0.0,0.0,0.0,0.0,0.0,7.7806293333333345
1,23000000,6685,45.0,11.8789,1.07528,11.9113,-7.1924,0.6682,0.0,0.0,0.0,0.0,0.0,0.0,6.517947142857143
1,23000000,8993,60.0,12.8716,13.4891,0.499411,-7.2085,0.6521,0.0,0.0,0.0,0.0,0.0,0.0,1.6695756756756759
1,23000000,8598,58.0,9.37233,11.4818,3.69729,-1.4502,6.4104,0.0,0.0,0.0,0.0,0.0,0.0,3.4931789473684214
1,23000000,8924,60.0,2.96456,9.4221,12.7949,-3.1025,4.7581,0.0,0.0,0.0,0.0,0.0,0.0,7.924445333333333
1,23000000,8754,59.0,9.9196,12.0566,14.8199,-4.8315,3.0291,0.0,0.0,0.0,0.0,0.0,0.0,2.117102631578948
1,23000000,8926,60.0,2.53593,9.65353,12.3401,4.6072,12.4678,0.0,0.0,0.0,0.0,0.0,0.0,7.797264473684211
1,23000000,2336,16.0,10.0229,13.3697,14.8925,0.1449,8.0055,0.0,0.0,0.0,0.0,0.0,0.0,2.598908219178082
1,23000000,8980,60.0,10.4267,11.2413,13.6705,-7.6534,0.2072,0.0,0.0,0.0,0.0,0.0,0.0,1.0514898734177216
1,23000000,6370,43.0,5.15241,11.8326,12.2891,-4.0854,3.7752,0.0,0.0,0.0,0.0,0.0,0.0,4.628992
1,23000000,8583,58.0,6.40507,9.18676,0.582318,13.1553,21.0159,0.0,0.0,0.0,0.0,0.0,0.0,4.866362686567163
1,23000000,7481,50.0,3.59053,2.8146,5.76051,2.9951,10.8557,0.0,0.0,0.0,0.0,0.0,0.0,8.687822388059699
1,23000000,8585,58.0,6.85467,9.29881,1.0177,-1.2236,6.6369,0.0,0.0,0.0,0.0,0.0,0.0,3.375345714285714
1,23000000,8582,58.0,6.46026,8.82188,0.459079,10.8016,18.6622,0.0,0.0,0.0,0.0,0.0,0.0,4.985167164179104
1,23000000,8586,58.0,6.94188,9.41824,1.37212,-0.4471,7.4135,0.0,0.0,0.0,0.0,0.0,0.0,3.378331944444444
1,23000000,7480,50.0,3.83285,3.09778,5.87693,2.3447,10.2053,0.0,0.0,0.0,0.0,0.0,0.0,9.008211940298507
1,23000000,7478,50.0,4.13077,2.76942,6.37158,0.3216,8.1822,0.0,0.0,0.0,0.0,0.0,0.0,7.708372580645162
1,23000000,2324,16.0,7.72572,11.1435,12.5405,-6.1309,1.7297,0.0,0.0,0.0,0.0,0.0,0.0,1.6478691358024693
1,23000000,7479,50.0,4.16578,2.98048,6.0584,3.7456,11.6062,0.0,0.0,0.0,0.0,0.0,0.0,8.528919402985073
1,23000000,7474,50.0,4.76366,2.16759,7.35058,-3.6405,4.2201,0.0,0.0,0.0,0.0,0.0,0.0,8.089448611111111
1,23000000,8988,60.0,12.0132,12.7084,15.1619,-5.3587,2.5019,0.0,0.0,0.0,0.0,0.0,0.0,2.209224358974358
1,23000000,8584,58.0,6.47424,9.23736,0.977592,8.7944,16.655,0.0,0.0,0.0,0.0,0.0,0.0,4.331988059701492
1,23000000,7482,50.0,3.21741,2.90655,5.71415,3.6056,11.4662,0.0,0.0,0.0,0.0,0.0,0.0,8.417602985074627
1,23000000,2326,16.0,8.11678,11.5534,12.8992,-11.5691,-3.7085,0.0,0.0,0.0,0.0,0.0,0.0,1.9711397435897442
1,23000000,6688,45.0,12.4762,0.459317,11.9234,4.4074,12.268,0.0,0.0,0.0,0.0,0.0,0.0,7.27469275362319
1,23000000,6690,45.0,12.7358,15.666,11.921,-6.0858,1.7748,0.0,0.0,0.0,0.0,0.0,0.0,9.7950671875
1,23000000,2335,16.0,9.69373,13.1506,14.8536,-11.397,-3.5363,0.0,0.0,0.0,0.0,0.0,0.0,2.8730946666666664
1,23000000,6689,45.0,12.6848,16.0003,12.129,-7.5785,0.2821,0.0,0.0,0.0,0.0,0.0,0.0,8.300888709677418
1,23000000,2318,16.0,6.44753,10.2376,11.355,-6.1994,1.6612,0.0,0.0,0.0,0.0,0.0,0.0,3.9866499999999996
1,23000000,7477,50.0,4.46665,2.72403,6.55628,9.0945,16.9551,0.0,0.0,0.0,0.0,0.0,0.0,8.263482089552237
1,23000000,8974,60.0,9.22293,10.1613,12.5589,-8.7254,-0.8647,0.0,0.0,0.0,0.0,0.0,0.0,0.45342207792207784
1,23000000,7475,50.0,4.75185,2.46438,7.109,-2.3986,5.462,0.0,0.0,0.0,0.0,0.0,0.0,8.489522666666666
1,23000000,8979,60.0,10.4063,10.9304,13.4349,-8.2932,-0.4326,0.0,0.0,0.0,0.0,0.0,0.0,0.77343417721519
1,23000000,8978,60.0,10.084,10.9315,13.2226,-4.1128,3.7478,0.0,0.0,0.0,0.0,0.0,0.0,0.6498822784810125
1,23000000,8976,60.0,9.63066,10.5235,12.903,-7.3828,0.4778,0.0,0.0,0.0,0.0,0.0,0.0,0.38255256410256416
1,23000000,8977,60.0,9.97098,10.5746,13.09,-6.2525,1.6081,0.0,0.0,0.0,0.0,0.0,0.0,0.6854898734177214
1,23000000,8975,60.0,9.56381,10.1684,12.7355,-4.9971,2.8635,0.0,0.0,0.0,0.0,0.0,0.0,0.6214833333333335
1,23000000,8919,60.0,3.87252,8.4069,12.864,1.6272,9.4878,0.0,0.0,0.0,0.0,0.0,0.0,7.725517721518987
1,23000000,8918,60.0,4.18379,8.21334,12.9548,2.3901,10.2507,0.0,0.0,0.0,0.0,0.0,0.0,7.784514666666666
1,23000000,8917,60.0,4.25869,7.94936,12.6712,0.7144,8.575,0.0,0.0,0.0,0.0,0.0,0.0,8.12788684210526
1,23000000,8916,60.0,4.05743,7.60573,12.719,1.4373,9.2979,0.0,0.0,0.0,0.0,0.0,0.0,8.416263513513512
1,23000000,8599,58.0,9.67453,11.7267,3.63012,1.8707,9.7313,0.0,0.0,0.0,0.0,0.0,0.0,2.5118703703703704
1,23000000,8593,58.0,8.48922,10.5956,2.62217,-10.3689,-2.5083,0.0,0.0,0.0,0.0,0.0,0.0,2.527004054054054
1,23000000,8594,58.0,8.51602,10.7374,2.9937,-3.4101,4.4505,0.0,0.0,0.0,0.0,0.0,0.0,2.897812162162162
1,23000000,8596,58.0,8.96608,11.0334,3.40406,5.4668,13.3274,0.0,0.0,0.0,0.0,0.0,0.0,3.2803126582278472
1,23000000,8595,58.0,8.86924,10.8969,3.06238,0.221,8.0816,0.0,0.0,0.0,0.0,0.0,0.0,2.418656578947368
1,23000000,8597,58.0,9.23947,11.2971,3.36821,-1.8912,5.9694,0.0,0.0,0.0,0.0,0.0,0.0,2.8347461538461536
1,23000000,8592,58.0,8.14803,10.403,2.54613,-9.5231,-1.6625,0.0,0.0,0.0,0.0,0.0,0.0,2.386260810810811
1,23000000,8922,60.0,3.32562,9.1591,13.2718,-5.3823,2.4783,0.0,0.0,0.0,0.0,0.0,0.0,7.886528395061728
1,23000000,8921,60.0,3.41579,8.84485,13.0488,-8.0418,-0.1812,0.0,0.0,0.0,0.0,0.0,0.0,7.527786301369863
1,23000000,8920,60.0,3.75412,8.66157,13.1426,-10.0112,-2.1506,0.0,0.0,0.0,0.0,0.0,0.0,7.2715092105263155
1,23000000,8591,58.0,8.14588,10.2109,2.20038,-10.0903,-2.2297,0.0,0.0,0.0,0.0,0.0,0.0,1.7649858974358972
1,23000000,8992,60.0,12.8126,13.3602,15.9332,-8.7959,-0.9353,0.0,0.0,0.0,0.0,0.0,0.0,1.6756987179487175
1,23000000,8590,58.0,7.79589,10.056,2.14485,-9.1198,-1.2592,0.0,0.0,0.0,0.0,0.0,0.0,2.2840039473684217
1,23000000,8600,58.0,9.75488,11.8917,3.98823,2.4426,10.3032,0.0,0.0,0.0,0.0,0.0,0.0,2.7948000000000004
1,23000000,8914,60.0,3.87304,7.00309,12.5514,10.9586,18.8192,0.0,0.0,0.0,0.0,0.0,0.0,7.82816712328767
1,23000000,8915,60.0,4.12082,7.2945,12.4882,-3.0703,4.7903,0.0,0.0,0.0,0.0,0.0,0.0,8.078444285714285
1,23000000,8981,60.0,10.7425,11.2573,13.8911,-10.1939,-2.3333,0.0,0.0,0.0,0.0,0.0,0.0,1.1573050632911392
1,23000000,8048,54.0,12.781,13.7177,14.6422,-6.2,1.6607,0.0,0.0,0.0,0.0,0.0,0.0,4.1566532467532475
1,23000000,8752,59.0,10.3813,12.3833,15.1532,-2.05,5.8106,0.0,0.0,0.0,0.0,0.0,0.0,1.8858957746478875
1,23000000,8751,59.0,10.6578,12.3756,15.4502,1.5909,9.4515,0.0,0.0,0.0,0.0,0.0,0.0,1.8142094594594598
1,23000000,8749,59.0,11.053,12.7232,15.7974,-9.5552,-1.6946,0.0,0.0,0.0,0.0,0.0,0.0,1.7994534246575338
1,23000000,8750,59.0,10.7102,12.7238,15.606,-6.6964,1.1642,0.0,0.0,0.0,0.0,0.0,0.0,2.098141428571428
1,23000000,8748,59.0,11.0965,13.0314,16.0286,-13.5582,-5.6976,0.0,0.0,0.0,0.0,0.0,0.0,2.213573611111111
1,23000000,8746,59.0,11.5141,13.3886,0.60802,-12.198,-4.3374,0.0,0.0,0.0,0.0,0.0,0.0,0.9554608108108108
1,23000000,8747,59.0,11.4575,13.0616,0.38803,-13.1814,-5.3208,0.0,0.0,0.0,0.0,0.0,0.0,1.008512857142857
1,23000000,8049,54.0,12.7731,13.9381,14.9565,-4.7728,3.0878,0.0,0.0,0.0,0.0,0.0,0.0,3.467325714285714
1,23000000,7994,54.0,8.15741,7.75911,9.71773,-9.4774,-1.6168,0.0,0.0,0.0,0.0,0.0,0.0,3.865303797468355
1,23000000,7995,54.0,7.8709,7.50244,9.77025,-4.6024,3.2582,0.0,0.0,0.0,0.0,0.0,0.0,4.744698666666667
1,23000000,6679,45.0,10.0972,1.81065,11.7005,-3.3625,4.4981,0.0,0.0,0.0,0.0,0.0,0.0,9.068679411764705
1,23000000,8744,59.0,11.8884,13.7125,1.01704,-12.0615,-4.2009,0.0,0.0,0.0,0.0,0.0,0.0,0.4525533333333333
1,23000000,8973,60.0,9.17603,9.84078,12.3437,-10.2323,-2.3717,0.0,0.0,0.0,0.0,0.0,0.0,0.7034948717948718
1,23000000,2334,16.0,9.66478,12.9625,14.5062,-9.9413,-2.0808,0.0,0.0,0.0,0.0,0.0,0.0,2.9833714285714286
1,23000000,8985,60.0,11.5351,11.9377,14.7227,-4.4228,3.4378,0.0,0.0,0.0,0.0,0.0,0.0,2.3569775
1,23000000,8743,59.0,12.2515,13.8191,1.10778,-11.2513,-3.3907,0.0,0.0,0.0,0.0,0.0,0.0,0.9712273972602741
1,23000000,6691,45.0,12.9484,15.3932,12.1146,-4.5267,3.3339,0.0,0.0,0.0,0.0,0.0,0.0,9.377014705882354
1,23000000,6681,45.0,10.7199,1.62875,11.7328,0.6842,8.5448,0.0,0.0,0.0,0.0,0.0,0.0,8.67062911392405
1,23000000,8984,60.0,11.2479,11.9404,14.4512,-5.5816,2.279,0.0,0.0,0.0,0.0,0.0,0.0,2.116820731707317
1,23000000,7483,50.0,3.03823,3.05334,6.02805,-0.7026,7.158,0.0,0.0,0.0,0.0,0.0,0.0,7.231974999999999
1,23000000,2337,16.0,10.0129,13.5985,15.1975,7.6837,15.5443,0.0,0.0,0.0,0.0,0.0,0.0,2.434885333333333
1,23000000,8983,60.0,11.1063,11.5849,14.3372,-9.9052,-2.0446,0.0,0.0,0.0,0.0,0.0,0.0,1.802498780487805
1,23000000,8982,60.0,10.8176,11.6055,14.0625,-8.8072,-0.9466,0.0,0.0,0.0,0.0,0.0,0.0,1.4561682926829267
1,23000000,8986,60.0,11.6394,12.3031,14.7772,-1.1494,6.7112,0.0,0.0,0.0,0.0,0.0,0.0,2.4943939024390245
1,23000000,7484,50.0,3.04821,2.7714,6.30837,6.4186,14.2792,0.0,0.0,0.0,0.0,0.0,0.0,6.897379710144929
1,23000000,2338,16.0,10.326,13.788,15.3381,3.3408,11.2014,0.0,0.0,0.0,0.0,0.0,0.0,2.225107792207792
1,23000000,2339,16.0,10.3451,13.9576,15.6887,-2.2363,5.6243,0.0,0.0,0.0,0.0,0.0,0.0,2.0953253521126753
1,23000000,8745,59.0,11.8695,13.4205,0.764017,-10.4095,-2.5489,0.0,0.0,0.0,0.0,0.0,0.0,0.5847569444444445
1,23000000,6102,41.0,6.39298,8.20939,13.8716,-3.915,3.9456,0.0,0.0,0.0,0.0,0.0,0.0,6.289307894736843
1,23000000,2322,16.0,7.31999,10.7827,12.1374,-5.1668,2.6938,0.0,0.0,0.0,0.0,0.0,0.0,1.8753090909090904
1,23000000,7486,50.0,2.96872,2.67399,6.96143,-5.1056,2.755,0.0,0.0,0.0,0.0,0.0,0.0,5.02966052631579
1,23000000,7476,50.0,4.46033,2.47923,6.84479,1.1373,8.9979,0.0,0.0,0.0,0.0,0.0,0.0,8.48202205882353
1,23000000,8928,60.0,2.20935,10.0198,11.9321,9.2896,17.1502,0.0,0.0,0.0,0.0,0.0,0.0,8.289936
1,23000000,8989,60.0,12.1577,12.7506,15.5247,-11.2202,-3.3596,0.0,0.0,0.0,0.0,0.0,0.0,2.294937837837838
1,23000000,8990,60.0,12.421,13.0388,15.5669,-4.6398,3.2208,0.0,0.0,0.0,0.0,0.0,0.0,2.1815279999999997
1,23000000,7487,50.0,3.29607,2.48066,7.01349,-5.0001,2.8605,0.0,0.0,0.0,0.0,0.0,0.0,5.606197183098593
1,23000000,8913,60.0,4.01532,6.70316,12.3718,4.5094,12.37,0.0,0.0,0.0,0.0,0.0,0.0,7.549316455696202
1,23000000,8463,57.0,11.597,2.66839,6.68603,-5.4656,2.395,0.0,0.0,0.0,0.0,0.0,0.0,9.275289743589743
1,23000000,6148,41.0,12.6946,15.6221,3.47313,-0.9797,6.8809,0.0,0.0,0.0,0.0,0.0,0.0,5.597121621621622
1,23000000,8464,57.0,11.6019,2.79948,6.31346,-3.5659,4.2947,0.0,0.0,0.0,0.0,0.0,0.0,9.367025974025974
1,23000000,6143,41.0,11.8081,14.7448,2.43385,-9.4083,-1.5476,0.0,0.0,0.0,0.0,0.0,0.0,4.063045833333333
1,23000000,4807,33.0,6.81766,4.25047,14.5871,2.8299,10.6905,0.0,0.0,0.0,0.0,0.0,0.0,9.399338235294117
1,23000000,230,2.0,7.85045,13.5658,4.65399,0.3149,8.1755,0.0,0.0,0.0,0.0,0.0,0.0,7.67632625
1,23000000,8465,57.0,11.8384,3.11247,6.2513,-6.6392,1.2214,0.0,0.0,0.0,0.0,0.0,0.0,9.752102531645571
1,23000000,8467,57.0,12.1198,3.52783,5.82739,-8.8916,-1.031,0.0,0.0,0.0,0.0,0.0,0.0,9.927254166666668
1,23000000,8466,57.0,11.8486,3.25309,5.88981,-7.9011,-0.0405,0.0,0.0,0.0,0.0,0.0,0.0,9.589571794871796
1,23000000,8468,57.0,12.1259,3.70842,5.4823,-4.6712,3.1894,0.0,0.0,0.0,0.0,0.0,0.0,10.112417142857142
1,23000000,4188,28.0,11.9147,0.451181,10.1401,19.1991,27.0597,0.0,0.0,0.0,0.0,0.0,0.0,9.811395774647886
1,23000000,6145,41.0,12.1629,15.1368,2.79067,-10.4766,-2.616,0.0,0.0,0.0,0.0,0.0,0.0,4.1526955223880595
1,23000000,8426,57.0,7.50353,2.9638,6.97571,12.6064,20.467,0.0,0.0,0.0,0.0,0.0,0.0,8.420351351351352
1,23000000,2757,19.0,8.97075,7.32957,15.6863,-4.6077,3.2529,0.0,0.0,0.0,0.0,0.0,0.0,2.7793411764705884
1,23000000,8476,57.0,12.7892,5.70918,4.02647,-4.2597,3.6009,0.0,0.0,0.0,0.0,0.0,0.0,9.625981081081083
1,23000000,8470,57.0,12.3939,4.16383,5.09882,-5.19,2.6706,0.0,0.0,0.0,0.0,0.0,0.0,9.671855263157894
1,23000000,8471,57.0,12.6283,4.48375,5.05237,0.6424,8.503,0.0,0.0,0.0,0.0,0.0,0.0,9.757912820512821
1,23000000,8469,57.0,12.3331,4.02715,5.46229,0.0225,7.8831,0.0,0.0,0.0,0.0,0.0,0.0,10.267505714285713
1,23000000,8472,57.0,12.6837,4.58947,4.67316,-0.982,6.8786,0.0,0.0,0.0,0.0,0.0,0.0,9.998572972972973
1,23000000,8473,57.0,12.7927,4.95964,4.65697,3.2463,11.1069,0.0,0.0,0.0,0.0,0.0,0.0,9.944948
1,23000000,8477,57.0,12.9364,6.06882,4.09826,-2.0994,5.7612,0.0,0.0,0.0,0.0,0.0,0.0,9.109899999999998
1,23000000,8475,57.0,12.8255,5.4782,4.33164,1.1121,8.9727,0.0,0.0,0.0,0.0,0.0,0.0,10.273132394366197
1,23000000,6147,41.0,12.4852,15.5588,3.16227,-3.0043,4.8563,0.0,0.0,0.0,0.0,0.0,0.0,4.7314058823529415
1,23000000,8474,57.0,12.6694,5.12681,4.32791,2.7919,10.6525,0.0,0.0,0.0,0.0,0.0,0.0,10.365247826086955
1,23000000,3637,25.0,12.3065,1.84011,5.20956,-1.9345,5.9261,0.0,0.0,0.0,0.0,0.0,0.0,7.903058333333332
1,23000000,3636,25.0,12.4582,2.19075,5.30292,-2.7898,5.0708,0.0,0.0,0.0,0.0,0.0,0.0,8.204214473684212
1,23000000,7391,50.0,5.62283,6.86834,1.09617,-7.2061,0.6545,0.0,0.0,0.0,0.0,0.0,0.0,7.662517910447763
1,23000000,2986,20.0,7.69851,11.0323,3.85752,-0.0567,7.804,0.0,0.0,0.0,0.0,0.0,0.0,4.105573417721519
1,23000000,7369,50.0,9.35247,11.116,4.78928,-12.5334,-4.6728,0.0,0.0,0.0,0.0,0.0,0.0,4.759651388888889
1,23000000,3088,21.0,9.08667,7.86636,3.98337,-10.0472,-2.1866,0.0,0.0,0.0,0.0,0.0,0.0,3.594226923076922
1,23000000,7367,50.0,9.82317,11.436,5.10959,-11.9466,-4.086,0.0,0.0,0.0,0.0,0.0,0.0,4.725408108108108
1,23000000,7368,50.0,9.69036,11.0949,4.98357,-9.9389,-2.0783,0.0,0.0,0.0,0.0,0.0,0.0,4.487983116883116
1,23000000,7366,50.0,10.1518,11.4296,5.32256,-5.931,1.9296,0.0,0.0,0.0,0.0,0.0,0.0,4.549458441558441
1,23000000,7365,50.0,10.2703,11.7721,5.44296,-7.6197,0.2409,0.0,0.0,0.0,0.0,0.0,0.0,5.012824358974359
1,23000000,7364,50.0,10.5405,11.7579,5.7242,-7.4487,0.4119,0.0,0.0,0.0,0.0,0.0,0.0,4.23932
1,23000000,7363,50.0,10.6486,12.1021,5.89316,13.5551,21.4157,0.0,0.0,0.0,0.0,0.0,0.0,4.6936480000000005
1,23000000,3090,21.0,9.52003,8.23437,4.34558,-8.9893,-1.1286,0.0,0.0,0.0,0.0,0.0,0.0,3.665764556962025
1,23000000,2984,20.0,7.64451,11.0818,3.20912,-2.3368,5.5238,0.0,0.0,0.0,0.0,0.0,0.0,3.407484615384615
1,23000000,2985,20.0,7.66566,11.2704,3.55389,2.5267,10.3873,0.0,0.0,0.0,0.0,0.0,0.0,3.6077986666666666
1,23000000,29,1.0,15.8024,14.1307,14.1884,7.3671,15.2278,0.0,0.0,0.0,0.0,0.0,0.0,7.218983333333333
1,23000000,7359,50.0,11.6235,12.5413,6.68681,1.9875,9.8481,0.0,0.0,0.0,0.0,0.0,0.0,5.943194444444444
1,23000000,234,2.0,7.12951,13.3565,3.61111,-7.8583,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,6.8117157142857145
1,23000000,32,1.0,0.958079,14.0995,13.9944,-5.7213,2.1393,0.0,0.0,0.0,0.0,0.0,0.0,7.78919677419355
1,23000000,2993,20.0,9.24851,12.2123,5.046,-5.615,2.2456,0.0,0.0,0.0,0.0,0.0,0.0,6.266551351351351
1,23000000,7358,50.0,11.9054,12.481,6.93216,2.4926,10.3532,0.0,0.0,0.0,0.0,0.0,0.0,5.814888000000001
1,23000000,7425,50.0,10.8862,2.11306,8.10577,-5.41,2.4506,0.0,0.0,0.0,0.0,0.0,0.0,9.960082608695654
1,23000000,33,1.0,1.2302,13.8147,14.0326,-0.3277,7.5329,0.0,0.0,0.0,0.0,0.0,0.0,7.870406557377049
1,23000000,8433,57.0,7.54378,4.13248,8.79611,-1.1903,6.6703,0.0,0.0,0.0,0.0,0.0,0.0,6.717143055555556
1,23000000,7370,50.0,9.22789,10.7666,4.67847,-8.0568,-0.1962,0.0,0.0,0.0,0.0,0.0,0.0,4.607649382716049
1,23000000,2754,19.0,9.73663,7.88485,16.0938,-7.6293,0.2313,0.0,0.0,0.0,0.0,0.0,0.0,2.0547819444444446
1,23000000,7362,50.0,10.9476,12.0449,6.17207,11.8973,19.7579,0.0,0.0,0.0,0.0,0.0,0.0,4.602856962025317
1,23000000,7361,50.0,11.1825,12.3454,6.28265,-1.0366,6.824,0.0,0.0,0.0,0.0,0.0,0.0,5.53595641025641
1,23000000,3631,25.0,13.0526,3.43497,5.08937,3.9619,11.8226,0.0,0.0,0.0,0.0,0.0,0.0,9.567027999999999
1,23000000,3632,25.0,13.1012,3.1454,5.36054,2.9115,10.7721,0.0,0.0,0.0,0.0,0.0,0.0,9.45109125
1,23000000,7360,50.0,11.4961,12.2429,6.48508,10.0039,17.8645,0.0,0.0,0.0,0.0,0.0,0.0,5.006401219512195
1,23000000,2853,20.0,11.2081,15.6215,6.35368,4.3264,12.187,0.0,0.0,0.0,0.0,0.0,0.0,6.807448529411765
1,23000000,4809,33.0,6.9583,4.6308,15.1234,6.1165,13.9771,0.0,0.0,0.0,0.0,0.0,0.0,9.003078461538461
1,23000000,8432,57.0,7.5926,4.07075,8.4065,3.0491,10.9097,0.0,0.0,0.0,0.0,0.0,0.0,7.410821621621622
1,23000000,7357,50.0,12.058,12.7889,7.09425,-5.79,2.0707,0.0,0.0,0.0,0.0,0.0,0.0,6.619787012987014
1,23000000,30,1.0,16.1185,14.2576,13.996,-1.7025,6.1581,0.0,0.0,0.0,0.0,0.0,0.0,6.588795454545455
1,23000000,2987,20.0,7.8001,11.2481,4.17365,-4.6,3.2606,0.0,0.0,0.0,0.0,0.0,0.0,4.575262162162161
1,23000000,7356,50.0,12.2969,12.7089,7.40106,-6.0064,1.8542,0.0,0.0,0.0,0.0,0.0,0.0,7.384184931506849
1,23000000,31,1.0,0.589857,13.9847,14.0623,0.1118,7.9725,0.0,0.0,0.0,0.0,0.0,0.0,7.6539757575757585
1,23000000,27,1.0,15.3159,13.6362,14.2148,-0.1546,7.706,0.0,0.0,0.0,0.0,0.0,0.0,6.886956060606061
1,23000000,2770,19.0,6.16978,4.99839,14.2706,34.666,42.5266,0.0,0.0,0.0,0.0,0.0,0.0,8.277183561643835
1,23000000,8427,57.0,7.53597,3.09075,7.34064,2.0565,9.9171,0.0,0.0,0.0,0.0,0.0,0.0,8.237577777777778
1,23000000,8430,57.0,7.26267,3.90274,7.8819,-5.9103,1.9503,0.0,0.0,0.0,0.0,0.0,0.0,7.486920270270271
1,23000000,8623,58.0,9.46289,14.2378,5.8939,3.038,10.8986,0.0,0.0,0.0,0.0,0.0,0.0,7.58901081081081
1,23000000,2988,20.0,8.15622,11.3971,4.14828,-6.3886,1.472,0.0,0.0,0.0,0.0,0.0,0.0,4.644245
1,23000000,231,2.0,7.73211,13.737,4.32722,0.8921,8.7527,0.0,0.0,0.0,0.0,0.0,0.0,7.9256893333333345
1,23000000,2768,19.0,6.36057,5.5638,14.0059,3.5739,11.4345,0.0,0.0,0.0,0.0,0.0,0.0,8.729757333333335
1,23000000,2851,20.0,10.8221,15.4388,5.898,-15.5255,-7.6649,0.0,0.0,0.0,0.0,0.0,0.0,6.871745454545454
1,23000000,7351,50.0,13.2567,13.4976,8.46808,-18.3333,-10.4727,0.0,0.0,0.0,0.0,0.0,0.0,7.89136417910448
1,23000000,2983,20.0,7.37241,10.8034,3.15965,-6.392,1.4686,0.0,0.0,0.0,0.0,0.0,0.0,3.8547333333333333
1,23000000,2772,19.0,5.92018,4.73852,13.6969,8.1518,16.0124,0.0,0.0,0.0,0.0,0.0,0.0,7.870482191780822
1,23000000,2771,19.0,5.91117,4.7699,14.0964,21.4125,29.2731,0.0,0.0,0.0,0.0,0.0,0.0,8.127286301369862
1,23000000,8428,57.0,7.42057,3.46425,7.41575,5.507,13.3676,0.0,0.0,0.0,0.0,0.0,0.0,7.582618181818181
1,23000000,8429,57.0,7.4034,3.54637,7.81339,1.6957,9.5563,0.0,0.0,0.0,0.0,0.0,0.0,7.371327777777777
