step,t,atom_id,mol_id,x,y,z,pe,h,xlo,xhi,ylo,yhi,zlo,zhi
2,23010000,1479,10.0,9.97095,15.7066,2.35956,-6.9736,-3.2321,0,0,0,0,0,0
2,23010000,4912,33.0,13.4455,13.6513,12.3075,-0.6231,3.1184,0,0,0,0,0,0
2,23010000,8386,56.0,10.6975,13.8974,10.3661,-1.2169,2.5245,0,0,0,0,0,0
2,23010000,8209,55.0,5.57882,1.93454,0.529171,8.515,12.2565,0,0,0,0,0,0
2,23010000,1499,10.0,10.1524,2.35793,15.7199,-10.8262,-7.0848,0,0,0,0,0,0
2,23010000,1493,10.0,9.45172,1.97039,1.4056,9.4436,13.185,0,0,0,0,0,0
2,23010000,1492,10.0,9.69178,2.19969,1.62107,8.4268,12.1683,0,0,0,0,0,0
2,23010000,5198,35.0,7.97844,11.9734,11.8748,-8.1969,-4.4554,0,0,0,0,0,0
2,23010000,1494,10.0,9.65445,1.94085,1.08448,13.9898,17.7313,0,0,0,0,0,0
2,23010000,1477,10.0,9.61815,15.3174,1.93291,0.1452,3.8867,0,0,0,0,0,0
2,23010000,1474,10.0,8.86355,14.9484,1.35383,-7.6462,-3.9047,0,0,0,0,0,0
2,23010000,1798,12.0,13.9307,4.21943,1.29853,-0.6937,3.0478,0,0,0,0,0,0
2,23010000,1495,10.0,9.45219,1.74688,0.817425,-4.876,-1.1345,0,0,0,0,0,0
2,23010000,5196,35.0,7.64458,11.5026,11.563,-7.8129,-4.0715,0,0,0,0,0,0
2,23010000,1497,10.0,9.76972,2.05767,0.350182,-4.6737,-0.9322,0,0,0,0,0,0
2,23010000,5197,35.0,7.73223,11.6719,11.9067,-2.7655,0.9759,0,0,0,0,0,0
2,23010000,1797,12.0,13.7097,3.89786,1.25612,3.9629,7.7043,0,0,0,0,0,0
2,23010000,1498,10.0,9.94662,2.03671,15.8334,-8.7296,-4.9882,0,0,0,0,0,0
2,23010000,1496,10.0,9.61698,1.72131,0.468136,-5.08,-1.3385,0,0,0,0,0,0
2,23010000,3882,26.0,6.58103,9.6162,3.66219,-4.8439,-1.1024,0,0,0,0,0,0
2,23010000,5199,35.0,8.08909,12.1002,12.2392,-4.672,-0.9306,0,0,0,0,0,0
2,23010000,5195,35.0,7.33926,11.2504,11.5389,-4.396,-0.6545,0,0,0,0,0,0
2,23010000,8199,55.0,4.50779,3.01584,14.183,-2.7925,0.9489,0,0,0,0,0,0
2,23010000,8201,55.0,4.78436,2.51281,14.4559,1.0293,4.7707,0,0,0,0,0,0
2,23010000,3894,26.0,9.01095,11.6588,6.03617,-5.8287,-2.0873,0,0,0,0,0,0
2,23010000,8200,55.0,4.76168,2.73365,14.1263,0.7415,4.4829,0,0,0,0,0,0
2,23010000,8196,55.0,4.02661,3.44258,14.6614,1.7289,5.4703,0,0,0,0,0,0
2,23010000,3893,26.0,8.77714,11.3534,5.97867,-7.2875,-3.5461,0,0,0,0,0,0
2,23010000,3332,23.0,9.29917,2.16453,3.99658,2.4653,6.2068,0,0,0,0,0,0
2,23010000,8203,55.0,5.0066,1.93285,14.6739,9.0558,12.7973,0,0,0,0,0,0
2,23010000,8202,55.0,5.02723,2.21879,14.3927,4.131,7.8724,0,0,0,0,0,0
2,23010000,8206,55.0,5.42013,1.83127,15.6071,16.1928,19.9342,0,0,0,0,0,0
2,23010000,8390,56.0,11.5041,14.6623,11.053,6.2773,10.0187,0,0,0,0,0,0
2,23010000,1799,12.0,14.1004,4.22543,1.64648,-2.4701,1.2714,0,0,0,0,0,0
2,23010000,8207,55.0,5.28691,1.60638,15.8838,6.8813,10.6228,0,0,0,0,0,0
2,23010000,3883,26.0,6.74073,9.63959,4.01299,12.3811,16.1226,0,0,0,0,0,0
2,23010000,1500,10.0,10.3041,2.34817,15.3604,-20.7568,-17.0153,0,0,0,0,0,0
2,23010000,1568,11.0,1.91235,7.33688,9.44885,7.3113,11.0527,0,0,0,0,0,0
2,23010000,5192,35.0,6.92566,10.8698,10.6983,0.9117,4.6531,0,0,0,0,0,0
2,23010000,5190,35.0,6.56409,10.4895,10.2794,1.3586,5.1001,0,0,0,0,0,0
2,23010000,8382,56.0,9.88289,13.2182,9.60614,-4.5269,-0.7854,0,0,0,0,0,0
2,23010000,5191,35.0,6.61741,10.6352,10.6414,-7.9478,-4.2064,0,0,0,0,0,0
2,23010000,5189,35.0,6.26419,10.2455,10.2119,-9.9543,-6.2128,0,0,0,0,0,0
2,23010000,5193,35.0,6.98492,10.9087,11.0984,-2.3843,1.3572,0,0,0,0,0,0
2,23010000,8370,56.0,7.59484,10.9841,7.49508,-3.1705,0.571,0,0,0,0,0,0
2,23010000,1595,11.0,6.32251,3.09251,11.8689,0.1649,3.9064,0,0,0,0,0,0
2,23010000,5194,35.0,7.26045,11.1746,11.1666,-11.7085,-7.967,0,0,0,0,0,0
2,23010000,1795,12.0,13.1711,4.13328,0.883751,15.6976,19.4391,0,0,0,0,0,0
2,23010000,1597,11.0,5.80219,2.82752,11.6021,-4.5354,-0.794,0,0,0,0,0,0
2,23010000,3861,26.0,3.31904,7.52616,7.15686,4.0037,7.7451,0,0,0,0,0,0
2,23010000,5204,35.0,9.20743,13.1447,12.9281,-1.3815,2.3599,0,0,0,0,0,0
2,23010000,1598,11.0,5.79457,3.1003,11.3116,-4.2378,-0.4964,0,0,0,0,0,0
2,23010000,4911,33.0,13.7177,13.9248,12.2391,3.2207,6.9621,0,0,0,0,0,0
2,23010000,1796,12.0,13.5057,3.90409,0.929408,11.0677,14.8092,0,0,0,0,0,0
2,23010000,1599,11.0,5.45158,3.14435,11.1338,-11.1214,-7.3799,0,0,0,0,0,0
2,23010000,1476,10.0,9.30716,15.3131,1.67241,-5.6956,-1.9541,0,0,0,0,0,0
2,23010000,3862,26.0,3.13946,7.85958,7.02336,3.1831,6.9246,0,0,0,0,0,0
2,23010000,1569,11.0,1.91831,6.97493,9.58959,-5.3703,-1.6289,0,0,0,0,0,0
2,23010000,8205,55.0,5.15889,1.8276,15.3368,10.1727,13.9142,0,0,0,0,0,0
2,23010000,8204,55.0,5.23751,2.00927,14.996,5.1252,8.8667,0,0,0,0,0,0
2,23010000,4915,33.0,13.4861,12.6347,12.1439,-5.2201,-1.4787,0,0,0,0,0,0
2,23010000,8391,56.0,11.4028,14.5658,11.4222,-4.5899,-0.8484,0,0,0,0,0,0
2,23010000,5176,35.0,3.94295,8.86214,7.43494,1.6971,5.4386,0,0,0,0,0,0
2,23010000,1548,11.0,13.4336,9.68782,11.3639,-7.1275,-3.386,0,0,0,0,0,0
2,23010000,440,3.0,8.02775,10.921,15.6074,6.8761,10.6176,0,0,0,0,0,0
2,23010000,439,3.0,8.22692,10.9433,15.9456,4.1454,7.8869,0,0,0,0,0,0
2,23010000,438,3.0,8.43646,11.2748,16.0053,-3.9979,-0.2564,0,0,0,0,0,0
2,23010000,5760,39.0,6.04471,0.97929,1.30682,-3.7267,0.0148,0,0,0,0,0,0
2,23010000,5762,39.0,5.76276,1.26906,1.83209,-5.1579,-1.4164,0,0,0,0,0,0
2,23010000,8216,55.0,6.79518,2.01623,2.24167,7.0971,10.8385,0,0,0,0,0,0
2,23010000,5763,39.0,5.47565,1.52019,1.94492,-0.5047,3.2367,0,0,0,0,0,0
2,23010000,5765,39.0,5.25863,1.99896,2.36023,-6.9749,-3.2335,0,0,0,0,0,0
2,23010000,5764,39.0,5.56061,1.77358,2.24055,-3.8274,-0.0859,0,0,0,0,0,0
2,23010000,437,3.0,8.50185,11.3577,0.548739,4.5815,8.323,0,0,0,0,0,0
2,23010000,8355,56.0,5.11166,7.86887,6.30966,-2.0536,1.6878,0,0,0,0,0,0
2,23010000,8345,56.0,4.48462,5.85923,7.91475,-6.383,-2.6416,0,0,0,0,0,0
2,23010000,8904,60.0,5.35593,4.9021,11.0825,9.7423,13.4837,0,0,0,0,0,0
2,23010000,1571,11.0,2.1915,6.60043,10.0619,-4.125,-0.3836,0,0,0,0,0,0
2,23010000,5817,39.0,6.05352,11.1357,12.8916,-1.2261,2.5154,0,0,0,0,0,0
2,23010000,965,7.0,13.3491,4.02177,12.5099,9.8678,13.6093,0,0,0,0,0,0
2,23010000,5829,39.0,8.41448,13.1555,15.259,-9.7033,-5.9619,0,0,0,0,0,0
2,23010000,5761,39.0,5.72368,1.12738,1.4648,-1.4271,2.3143,0,0,0,0,0,0
2,23010000,443,3.0,7.27863,10.3908,15.2593,4.6815,8.4229,0,0,0,0,0,0
2,23010000,436,3.0,8.74534,11.6481,0.537757,0.3874,4.1289,0,0,0,0,0,0
2,23010000,1550,11.0,13.7981,9.48061,10.8466,-4.0837,-0.3422,0,0,0,0,0,0
2,23010000,1549,11.0,13.6884,9.41904,11.2166,-5.5764,-1.8349,0,0,0,0,0,0
2,23010000,8213,55.0,6.26526,2.21057,1.42948,2.4244,6.1658,0,0,0,0,0,0
2,23010000,8214,55.0,6.35888,2.23097,1.82138,6.7581,10.4995,0,0,0,0,0,0
2,23010000,8215,55.0,6.64487,1.98432,1.8779,3.2871,7.0286,0,0,0,0,0,0
2,23010000,7619,51.0,4.99464,6.46224,14.5744,-3.9479,-0.2064,0,0,0,0,0,0
2,23010000,6084,41.0,10.1175,11.4458,1.837,-6.1972,-2.4557,0,0,0,0,0,0
2,23010000,1552,11.0,14.2117,9.38882,10.3446,5.2998,9.0412,0,0,0,0,0,0
2,23010000,1556,11.0,15.3737,9.35642,10.2133,0.261,4.0024,0,0,0,0,0,0
2,23010000,1555,11.0,15.1822,9.27881,10.5376,1.9916,5.733,0,0,0,0,0,0
2,23010000,1557,11.0,15.7556,9.30751,10.2633,-2.6367,1.1048,0,0,0,0,0,0
2,23010000,1558,11.0,15.9792,9.54187,10.039,-2.1515,1.5899,0,0,0,0,0,0
2,23010000,1553,11.0,14.5644,9.21158,10.2892,11.199,14.9404,0,0,0,0,0,0
2,23010000,1559,11.0,0.539048,9.46897,10.0899,-2.2333,1.5081,0,0,0,0,0,0
2,23010000,1554,11.0,14.81,9.37304,10.5618,7.1921,10.9336,0,0,0,0,0,0
2,23010000,8902,60.0,5.59055,4.75246,10.4458,13.2841,17.0256,0,0,0,0,0,0
2,23010000,5771,39.0,4.67112,3.34728,1.22626,-0.0369,3.7045,0,0,0,0,0,0
2,23010000,6061,41.0,14.8552,15.3779,5.72826,2.7482,6.4897,0,0,0,0,0,0
2,23010000,8212,55.0,5.91619,2.39315,1.36538,-3.6914,0.0501,0,0,0,0,0,0
2,23010000,1551,11.0,14.0935,9.26137,10.6914,3.1687,6.9101,0,0,0,0,0,0
2,23010000,6062,41.0,14.6119,15.0962,5.59416,2.3495,6.0909,0,0,0,0,0,0
2,23010000,5790,39.0,2.97238,6.37969,13.7048,-2.5183,1.2232,0,0,0,0,0,0
2,23010000,434,3.0,9.18169,11.9679,0.901118,-8.0314,-4.2899,0,0,0,0,0,0
2,23010000,5264,36.0,4.02728,4.82347,7.5927,-12.5173,-8.7759,0,0,0,0,0,0
2,23010000,5827,39.0,8.01369,12.7954,14.8793,-10.5313,-6.7899,0,0,0,0,0,0
2,23010000,5822,39.0,6.8664,12.1758,13.8111,-2.0819,1.6596,0,0,0,0,0,0
2,23010000,5828,39.0,8.19563,13.1306,14.9313,-9.3303,-5.5888,0,0,0,0,0,0
2,23010000,1600,11.0,5.42166,3.44556,10.8815,-9.8646,-6.1231,0,0,0,0,0,0
2,23010000,5826,39.0,7.75374,12.7985,14.5861,-8.8527,-5.1112,0,0,0,0,0,0
2,23010000,427,3.0,10.6153,13.0675,2.29155,-8.1045,-4.363,0,0,0,0,0,0
2,23010000,8211,55.0,5.77186,2.36114,0.997539,-0.8201,2.9213,0,0,0,0,0,0
2,23010000,5849,39.0,11.2451,0.711108,3.29408,-7.7223,-3.9808,0,0,0,0,0,0
2,23010000,432,3.0,9.6014,12.3237,1.23574,4.2691,8.0106,0,0,0,0,0,0
2,23010000,435,3.0,8.83771,11.7922,0.886239,-10.4016,-6.6602,0,0,0,0,0,0
2,23010000,5847,39.0,11.586,0.593942,2.76352,4.9666,8.708,0,0,0,0,0,0
2,23010000,433,3.0,9.28867,12.1223,1.25571,2.8727,6.6141,0,0,0,0,0,0
2,23010000,430,3.0,10.0224,12.7284,1.57804,-5.57,-1.8286,0,0,0,0,0,0
2,23010000,5848,39.0,11.491,0.465515,3.1134,-4.2372,-0.4958,0,0,0,0,0,0
2,23010000,431,3.0,9.73324,12.4654,1.57838,-9.5774,-5.836,0,0,0,0,0,0
2,23010000,1562,11.0,1.164,8.69139,9.7645,7.7967,11.5381,0,0,0,0,0,0
2,23010000,1560,11.0,0.665037,9.12984,9.92228,-1.3673,2.3742,0,0,0,0,0,0
2,23010000,1561,11.0,1.0488,9.04497,9.92136,6.3945,10.1359,0,0,0,0,0,0
2,23010000,8901,60.0,5.94599,4.91486,10.3924,1.8105,5.5519,0,0,0,0,0,0
2,23010000,5820,39.0,6.48547,11.8109,13.425,-2.7945,0.947,0,0,0,0,0,0
2,23010000,5821,39.0,6.83184,11.83,13.6265,-6.443,-2.7015,0,0,0,0,0,0
2,23010000,1564,11.0,1.33604,8.39399,9.20838,-2.4006,1.3408,0,0,0,0,0,0
2,23010000,1565,11.0,1.35579,8.0194,9.33132,0.5544,4.2959,0,0,0,0,0,0
2,23010000,5773,39.0,4.61113,3.74255,0.72671,1.3998,5.1412,0,0,0,0,0,0
2,23010000,1563,11.0,1.06838,8.60355,9.38979,5.1441,8.8855,0,0,0,0,0,0
2,23010000,5819,39.0,6.44619,11.472,13.23,-5.2918,-1.5504,0,0,0,0,0,0
2,23010000,5776,39.0,4.573,4.48126,0.386249,-6.294,-2.5525,0,0,0,0,0,0
2,23010000,1547,11.0,13.269,9.59529,11.7016,-6.1115,-2.3701,0,0,0,0,0,0
2,23010000,8244,55.0,13.7911,2.01903,2.36193,-4.0062,-0.2647,0,0,0,0,0,0
2,23010000,5818,39.0,6.07642,11.4258,13.1356,1.5625,5.304,0,0,0,0,0,0
2,23010000,8356,56.0,5.42528,7.74006,6.11492,1.5256,5.2671,0,0,0,0,0,0
2,23010000,8228,55.0,10.0094,3.51841,2.18464,-1.5712,2.1703,0,0,0,0,0,0
2,23010000,8903,60.0,5.45948,4.64717,10.8025,5.5443,9.2858,0,0,0,0,0,0
2,23010000,1601,11.0,5.07936,3.47799,10.698,-9.6164,-5.8749,0,0,0,0,0,0
2,23010000,5766,39.0,5.10106,2.21384,2.06986,-4.1684,-0.4269,0,0,0,0,0,0
2,23010000,8220,55.0,7.84384,2.37367,1.99231,12.1202,15.8616,0,0,0,0,0,0
2,23010000,1570,11.0,2.24291,6.88588,9.79306,-4.2751,-0.5336,0,0,0,0,0,0
2,23010000,5830,39.0,8.49879,13.5166,15.375,-10.8148,-7.0734,0,0,0,0,0,0
2,23010000,8224,55.0,8.96873,2.77241,1.93547,-2.2093,1.5322,0,0,0,0,0,0
2,23010000,8227,55.0,9.75975,3.21169,2.25952,6.3168,10.0583,0,0,0,0,0,0
2,23010000,1566,11.0,1.62926,7.81603,9.14341,1.4981,5.2396,0,0,0,0,0,0
2,23010000,8223,55.0,8.70624,2.53481,2.10283,-0.5756,3.1658,0,0,0,0,0,0
2,23010000,8226,55.0,9.40458,3.22266,2.07439,8.7665,12.5079,0,0,0,0,0,0
2,23010000,8225,55.0,9.19528,2.93802,2.20924,6.009,9.7504,0,0,0,0,0,0
2,23010000,8222,55.0,8.46856,2.33512,1.85346,-2.4921,1.2493,0,0,0,0,0,0
2,23010000,8221,55.0,8.15922,2.17573,2.02786,8.6527,12.3941,0,0,0,0,0,0
2,23010000,5767,39.0,4.79843,2.44264,2.18833,-1.795,1.9464,0,0,0,0,0,0
2,23010000,8892,60.0,7.64508,6.59511,10.6134,-2.8594,0.8821,0,0,0,0,0,0
2,23010000,5850,39.0,11.0267,0.570121,3.5881,-19.5566,-15.8152,0,0,0,0,0,0
2,23010000,8229,55.0,10.308,3.51247,2.42532,-4.9983,-1.2569,0,0,0,0,0,0
2,23010000,5789,39.0,2.61183,6.32042,13.8402,-3.8914,-0.15,0,0,0,0,0,0
2,23010000,8219,55.0,7.55559,2.24341,2.23045,-1.369,2.3725,0,0,0,0,0,0
2,23010000,5788,39.0,2.55538,5.95723,13.9723,-1.7751,1.9664,0,0,0,0,0,0
2,23010000,6060,41.0,14.7051,15.6132,6.01512,8.7583,12.4998,0,0,0,0,0,0
2,23010000,8895,60.0,7.29218,5.84142,10.0566,4.1224,7.8638,0,0,0,0,0,0
2,23010000,8897,60.0,6.63411,5.77709,9.93432,1.0997,4.8411,0,0,0,0,0,0
2,23010000,5814,39.0,5.35034,10.6112,12.3646,-8.3353,-4.5939,0,0,0,0,0,0
2,23010000,8231,55.0,10.8447,3.84771,2.6029,3.9258,7.6672,0,0,0,0,0,0
2,23010000,5787,39.0,2.73861,5.89301,14.3158,2.3137,6.0552,0,0,0,0,0,0
2,23010000,8894,60.0,7.32424,6.15214,10.2963,0.8228,4.5643,0,0,0,0,0,0
2,23010000,5816,39.0,5.68535,10.9983,12.8074,7.0218,10.7632,0,0,0,0,0,0
2,23010000,429,3.0,10.2178,12.7276,1.90934,-4.274,-0.5325,0,0,0,0,0,0
2,23010000,5770,39.0,4.50965,3.04342,1.4079,-4.4825,-0.741,0,0,0,0,0,0
2,23010000,5769,39.0,4.76149,2.88336,1.66636,-3.6167,0.1247,0,0,0,0,0,0
2,23010000,5768,39.0,4.58429,2.61462,1.89446,0.011,3.7525,0,0,0,0,0,0
2,23010000,428,3.0,10.4519,13.0478,1.93938,-8.9689,-5.2274,0,0,0,0,0,0
2,23010000,5775,39.0,4.81692,4.37116,0.672675,-4.292,-0.5506,0,0,0,0,0,0
2,23010000,421,3.0,11.7099,14.145,3.57209,2.2682,6.0097,0,0,0,0,0,0
2,23010000,5813,39.0,5.33646,10.3697,12.0633,-4.2895,-0.5481,0,0,0,0,0,0
2,23010000,425,3.0,10.9159,13.4746,2.7254,-2.7649,0.9765,0,0,0,0,0,0
2,23010000,5772,39.0,4.43295,3.47494,0.953235,-1.5808,2.1607,0,0,0,0,0,0
2,23010000,423,3.0,11.3231,13.7919,3.16462,0.1555,3.897,0,0,0,0,0,0
2,23010000,5815,39.0,5.69096,10.7373,12.488,8.1181,11.8595,0,0,0,0,0,0
2,23010000,420,3.0,12.0855,14.2174,3.6064,1.7834,5.5249,0,0,0,0,0,0
2,23010000,5774,39.0,4.69036,4.08871,0.91365,0.6562,4.3976,0,0,0,0,0,0
2,23010000,424,3.0,11.1954,13.7405,2.80574,-4.4264,-0.6849,0,0,0,0,0,0
2,23010000,426,3.0,10.8251,13.4017,2.34178,-7.2129,-3.4714,0,0,0,0,0,0
2,23010000,8898,60.0,6.30297,5.58302,10.0291,-4.749,-1.0076,0,0,0,0,0,0
2,23010000,8899,60.0,6.28909,5.20333,9.91657,-2.6099,1.1315,0,0,0,0,0,0
2,23010000,8896,60.0,6.95055,5.64669,10.1371,2.5183,6.2598,0,0,0,0,0,0
2,23010000,8900,60.0,5.97881,4.99201,10.0165,-2.6265,1.1149,0,0,0,0,0,0
2,23010000,422,3.0,11.659,14.008,3.20615,-1.709,2.0325,0,0,0,0,0,0
2,23010000,8893,60.0,7.66947,6.32545,10.319,-0.4517,3.2898,0,0,0,0,0,0
2,23010000,441,3.0,7.79429,10.6082,15.6623,10.0827,13.8242,0,0,0,0,0,0
2,23010000,6059,41.0,14.4016,15.8244,5.86733,-3.3303,0.4111,0,0,0,0,0,0
2,23010000,6058,41.0,14.4993,16.1528,5.68228,-5.539,-1.7976,0,0,0,0,0,0
2,23010000,1567,11.0,1.63797,7.42082,9.19667,6.3866,10.128,0,0,0,0,0,0
2,23010000,7618,51.0,5.17795,6.80982,14.6298,-1.9008,1.8406,0,0,0,0,0,0
2,23010000,1475,10.0,9.18775,14.9512,1.57259,-11.0524,-7.3109,0,0,0,0,0,0
2,23010000,8230,55.0,10.5205,3.83329,2.38388,-4.7154,-0.974,0,0,0,0,0,0
2,23010000,8346,56.0,4.52239,6.04713,7.57967,-9.7384,-5.997,0,0,0,0,0,0
2,23010000,442,3.0,7.66682,10.4773,15.32,3.2171,6.9585,0,0,0,0,0,0
2,23010000,8232,55.0,11.0294,4.16424,2.5203,6.5698,10.3113,0,0,0,0,0,0
2,23010000,6085,41.0,9.96176,11.3943,1.47727,-8.2286,-4.4871,0,0,0,0,0,0
2,23010000,8217,55.0,6.91758,2.36209,2.34968,5.2782,9.0196,0,0,0,0,0,0
2,23010000,1546,11.0,12.9699,9.82207,11.8099,-6.6007,-2.8593,0,0,0,0,0,0
2,23010000,6091,41.0,8.89863,10.3574,16.0325,-3.8096,-0.0681,0,0,0,0,0,0
2,23010000,1082,8.0,14.2972,11.8073,0.873393,-9.8757,-6.1342,0,0,0,0,0,0
2,23010000,1083,8.0,14.6746,11.8772,0.948891,-6.5431,-2.8016,0,0,0,0,0,0
2,23010000,1095,8.0,1.48449,14.192,2.19711,4.9605,8.7019,0,0,0,0,0,0
2,23010000,3687,25.0,8.1913,16.1437,1.76722,0.2595,4.001,0,0,0,0,0,0
2,23010000,3684,25.0,7.31012,0.681554,2.06716,-3.5144,0.2271,0,0,0,0,0,0
2,23010000,2008,14.0,10.4641,9.8783,2.91076,-3.802,-0.0605,0,0,0,0,0,0
2,23010000,1080,8.0,13.9084,11.3759,0.579435,-1.8403,1.9012,0,0,0,0,0,0
2,23010000,6039,41.0,14.0136,14.1466,2.18395,-8.1829,-4.4414,0,0,0,0,0,0
2,23010000,3689,25.0,8.38323,15.7818,1.27179,1.8647,5.6062,0,0,0,0,0,0
2,23010000,3685,25.0,7.57894,0.584642,1.80787,-1.9315,1.81,0,0,0,0,0,0
2,23010000,2215,15.0,10.894,14.7936,2.95209,3.4413,7.1828,0,0,0,0,0,0
2,23010000,2184,15.0,4.75246,9.5715,13.5007,8.5572,12.2986,0,0,0,0,0,0
2,23010000,1094,8.0,1.3091,13.9563,2.44695,8.7663,12.5078,0,0,0,0,0,0
2,23010000,2216,15.0,11.1251,15.0899,3.03915,-7.7252,-3.9838,0,0,0,0,0,0
2,23010000,1093,8.0,1.02426,13.7729,2.2682,8.0507,11.7921,0,0,0,0,0,0
2,23010000,2006,14.0,10.8904,10.2749,3.20253,-7.0187,-3.2773,0,0,0,0,0,0
2,23010000,2217,15.0,11.2333,15.1088,3.41135,-8.6621,-4.9206,0,0,0,0,0,0
2,23010000,1089,8.0,15.969,13.0142,1.96349,-1.4201,2.3214,0,0,0,0,0,0
2,23010000,1088,8.0,15.6057,12.8664,1.93141,-7.0312,-3.2898,0,0,0,0,0,0
2,23010000,1085,8.0,15.1201,12.2318,1.30967,-3.1177,0.6237,0,0,0,0,0,0
2,23010000,1087,8.0,15.528,12.6495,1.61044,-9.2338,-5.4923,0,0,0,0,0,0
2,23010000,1086,8.0,15.1753,12.5004,1.58441,-7.3837,-3.6422,0,0,0,0,0,0
2,23010000,1090,8.0,16.0638,13.1938,2.28987,2.6355,6.3769,0,0,0,0,0,0
2,23010000,1084,8.0,14.7608,12.1349,1.22622,-3.4061,0.3353,0,0,0,0,0,0
2,23010000,5435,37.0,7.61315,7.00438,1.37291,-7.4151,-3.6736,0,0,0,0,0,0
2,23010000,2005,14.0,11.2594,10.4039,3.22808,-9.0853,-5.3438,0,0,0,0,0,0
2,23010000,5529,37.0,8.14085,9.98281,14.0511,-10.4087,-6.6672,0,0,0,0,0,0
2,23010000,1091,8.0,0.56037,13.3813,2.19807,7.5152,11.2567,0,0,0,0,0,0
2,23010000,6093,41.0,8.59739,9.95551,15.6049,1.5915,5.3329,0,0,0,0,0,0
2,23010000,5528,37.0,8.22802,10.1231,14.4079,-8.139,-4.3975,0,0,0,0,0,0
2,23010000,5525,37.0,8.86665,10.797,14.8207,-6.1833,-2.4418,0,0,0,0,0,0
2,23010000,6094,41.0,8.30219,9.71489,15.6101,5.1536,8.895,0,0,0,0,0,0
2,23010000,6040,41.0,14.3051,14.1441,2.44158,-9.5414,-5.7999,0,0,0,0,0,0
2,23010000,5527,37.0,8.53333,10.358,14.4268,-6.3645,-2.6231,0,0,0,0,0,0
2,23010000,5526,37.0,8.61529,10.505,14.7844,-7.9461,-4.2046,0,0,0,0,0,0
2,23010000,6092,41.0,8.63999,10.0592,15.9785,-2.7547,0.9867,0,0,0,0,0,0
2,23010000,3670,25.0,5.9068,0.706825,5.61793,2.2469,5.9883,0,0,0,0,0,0
2,23010000,5524,37.0,9.00291,10.8322,15.1896,-9.2739,-5.5324,0,0,0,0,0,0
2,23010000,4571,31.0,12.3833,3.17585,3.56846,6.8636,10.605,0,0,0,0,0,0
2,23010000,4574,31.0,13.0222,3.39253,4.08427,-0.3753,3.3662,0,0,0,0,0,0
2,23010000,1081,8.0,14.2662,11.5436,0.590861,-5.7251,-1.9836,0,0,0,0,0,0
2,23010000,1079,8.0,13.8437,11.0706,0.349695,1.1027,4.8442,0,0,0,0,0,0
2,23010000,2223,15.0,12.0666,15.5562,4.88021,-4.6627,-0.9213,0,0,0,0,0,0
2,23010000,7248,49.0,3.94832,1.42593,2.57541,-0.8617,2.8798,0,0,0,0,0,0
2,23010000,4572,31.0,12.7617,3.04847,3.60707,3.5266,7.268,0,0,0,0,0,0
2,23010000,3682,25.0,6.74095,0.947509,2.21575,-4.5973,-0.8558,0,0,0,0,0,0
2,23010000,2224,15.0,12.0876,15.2407,5.10326,-2.322,1.4195,0,0,0,0,0,0
2,23010000,2023,14.0,7.61208,7.25139,15.7267,-7.9992,-4.2578,0,0,0,0,0,0
2,23010000,2022,14.0,7.74281,7.36833,16.0814,-5.1233,-1.3818,0,0,0,0,0,0
2,23010000,2185,15.0,4.65021,9.85646,13.2584,14.7274,18.4688,0,0,0,0,0,0
2,23010000,2219,15.0,11.6377,15.4127,3.84627,-7.629,-3.8875,0,0,0,0,0,0
2,23010000,2024,14.0,7.27278,7.05152,15.7148,-2.2197,1.5217,0,0,0,0,0,0
2,23010000,2220,15.0,11.9294,15.6716,3.87565,6.9898,10.7313,0,0,0,0,0,0
2,23010000,2180,15.0,4.41326,8.61753,14.3224,4.7224,8.4639,0,0,0,0,0,0
2,23010000,1075,8.0,12.9825,10.4423,15.4607,-4.8187,-1.0773,0,0,0,0,0,0
2,23010000,2218,15.0,11.5516,15.3249,3.46926,-6.0194,-2.278,0,0,0,0,0,0
2,23010000,2221,15.0,11.9921,15.8093,4.25062,5.8087,9.5502,0,0,0,0,0,0
2,23010000,2222,15.0,12.0212,15.5082,4.49299,-1.6177,2.1238,0,0,0,0,0,0
2,23010000,3675,25.0,6.28358,1.39776,4.38638,-4.0672,-0.3257,0,0,0,0,0,0
2,23010000,3683,25.0,7.01545,0.897543,1.94149,-3.0787,0.6627,0,0,0,0,0,0
2,23010000,1078,8.0,13.4612,11.0455,16.1238,2.1127,5.8541,0,0,0,0,0,0
2,23010000,1077,8.0,13.3852,10.7978,15.816,-3.2483,0.4931,0,0,0,0,0,0
2,23010000,1076,8.0,13.025,10.7759,15.6765,-4.0458,-0.3043,0,0,0,0,0,0
2,23010000,2021,14.0,7.97749,7.68283,16.0588,-5.8548,-2.1133,0,0,0,0,0,0
2,23010000,2020,14.0,8.16676,7.72376,0.574764,3.4219,7.1633,0,0,0,0,0,0
2,23010000,2019,14.0,8.41715,8.04722,0.596195,0.8282,4.5697,0,0,0,0,0,0
2,23010000,5522,37.0,9.42249,11.1662,15.5561,2.4246,6.166,0,0,0,0,0,0
2,23010000,2017,14.0,8.84601,8.373,0.98089,-4.4422,-0.7007,0,0,0,0,0,0
2,23010000,5531,37.0,7.72005,9.62942,13.6812,-7.6481,-3.9066,0,0,0,0,0,0
2,23010000,2018,14.0,8.5264,8.12806,0.96222,-6.0724,-2.331,0,0,0,0,0,0
