step,t,atom_id,mol,x,y,z,ent,p2,q2,q4,q6,q8,q10,v,nfaces,h,ent_category,S_i,S_band1,S_band2,S_band3,S_band4,S_band5,S_band6,Cluster_Label
1580,15800000,8535,57,0.658705,1.902937,12.126098,-5.421,0.538,0.0597339730381703,0.12983256980633,0.119096247626514,0.0636583276202856,0.0557775749830004,0.444486,16,-0.24995873015873,0,-5.471,-5.47575,-4.51483333333333,-5.4361,-4.57644,-5.75453333333333,-5.3189552238806,0
1580,15800000,8536,57,1.051928,1.926437,12.122398,-5.316,0.5275,0.043841142163378,0.102191465207603,0.119630856726328,0.0570423143307615,0.047377755159002,0.485025,16,0.505866176470588,0,-8.005,-5.73225,-4.7358,-5.08796,-5.25024,-5.22802564102564,-5.32858571428571,0
1580,15800000,8537,57,1.272318,1.598437,12.152998,-5.399,0.5399,0.0321348251039871,0.121955953060929,0.135709671049267,0.0602773955513653,0.0525748017131026,0.435133,15,0.82420625,0,-7.678,-7.2975,-3.838375,-5.45095833333333,-5.5691052631579,-5.04384090909091,-5.47649122807018,0
1580,15800000,8538,57,1.663258,1.663217,12.147798,-5.307,0.5189,0.0340007853355776,0.120290684544211,0.141175193429445,0.0634730497427207,0.0557724870797454,0.412189,14,1.24821126760563,0,-6.812,-7.06325,-5.431875,-5.26285,-5.43935483870968,-5.244,-5.04908474576271,0
1580,15800000,8539,57,1.917048,1.367547,12.188598,-5.381,0.546,0.0302228066512834,0.134365573398373,0.146938612214855,0.0614675944951777,0.0456104703709296,0.474098,18,1.22048985507246,0,-8.902,-5.474,-6.84425,-5.40641935483871,-5.62715789473684,-5.13809523809524,-5.13430909090909,0
1580,15800000,8540,57,2.295308,1.425137,12.075498,-5.423,0.497,0.0511617586699344,0.112099846140713,0.134339776210058,0.07389319851016,0.0410671424508787,0.462165,18,1.31659571428571,0,-3.668,-7.0235,-5.10316666666667,-6.03884615384616,-5.37137037037037,-4.93324390243903,-5.28511538461539,0
1580,15800000,8541,57,2.516538,1.108737,12.147198,-5.408,0.3516,0.047734693092359,0.12200566471241,0.114772161400898,0.0555962122026726,0.0555927701172879,0.453962,16,1.01182676056338,0,-3.738,-6.518,-5.895,-6.01604,-5.22307407407408,-5.310675,-5.32843333333333,0
1580,15800000,8542,57,2.848688,1.081437,11.944798,-5.509,0.3213,0.0356892579791256,0.0929268999273304,0.101976522613298,0.0589012033348869,0.0561598083847997,0.421284,15,1.22848142857143,0,-8.642,-4.1455,-7.41354545454546,-5.1468125,-5.55661538461539,-5.3738125,-5.13098076923077,0
1580,15800000,8543,57,3.133438,1.357137,12.006198,-5.462,-0.0301,0.0536488899807554,0.0902293415864036,0.107272966700285,0.0685167138233707,0.0507079627876174,0.406348,15,1.24221304347826,0,-4.86,-5.6764,-6.49842857142857,-5.412,-5.78881481481482,-5.31252083333333,-5.69608163265306,0
1580,15800000,8544,57,3.237688,1.409527,12.392898,-5.45,-0.0807,0.0805076464528165,0.0942523549564721,0.0898707578274984,0.0628571507371823,0.0500226840647316,0.501264,15,1.1831338028169,0,-4.316,-6.297,-3.68,-6.01676470588235,-5.4805945945946,-4.93243243243243,-5.99217391304348,0
1580,15800000,8545,57,3.429078,1.745027,12.474898,-5.709,-0.0657,0.0875167487883662,0.109287052365202,0.104482438564774,0.0618459213665969,0.0547588291341056,0.751951,22,1.36824305555556,0,-5.638,-4.73975,-7.175,-5.57004347826087,-5.03576470588235,-6.06617073170732,-5.62638095238095,0
1580,15800000,8546,57,3.686308,1.788857,12.179798,-5.798,-0.1313,0.0641106612182472,0.0951689823006573,0.0854344786775487,0.0455728379745172,0.0415821219643725,0.451879,18,0.571833333333333,0,-6.048,-5.1305,-6.8698,-4.98831578947369,-5.38548571428572,-6.57814285714286,-5.5509298245614,0
1580,15800000,8547,57,3.947818,2.053747,12.221198,-5.944,-0.236,0.0490756023883972,0.11581456054804,0.118808008040911,0.0536786575170252,0.0398929224218315,0.466278,13,-0.236514666666667,1,-3.735,-4.95933333333333,-4.98075,-5.86241176470588,-5.71388372093023,-5.97625581395349,-6.3044262295082,0
1580,15800000,8548,57,4.031898,2.235447,11.878698,-6.099,-0.2581,0.0434068938803345,0.105115644637405,0.139348549127782,0.0657709155041741,0.0471596614468492,0.475777,19,-0.278065333333333,1,-5.708,-4.77525,-5.2824,-6.32378260869565,-5.71565714285714,-6.17982608695652,-6.35109722222222,0
1580,15800000,8549,57,4.231048,2.569937,11.907198,-6.337,0.4115,0.0324574273527221,0.12079873469039,0.196554292379825,0.0828171466114893,0.0568026866886965,0.44787,16,-1.09693866666667,1,-3.532,-5.07633333333333,-6.387,-6.34265384615385,-6.34062068965517,-6.35322448979592,-6.48314666666667,1
1580,15800000,8550,57,4.008078,2.850397,12.099598,-6.299,-0.5,0.0513552051144385,0.13460099570927,0.183044038104152,0.0826580995053901,0.056170710224888,0.735248,19,-1.14886142857143,1,-5.786,-4.62,-5.3985,-6.11473913043478,-6.33593548387097,-6.64444444444444,-6.18725609756098,0
1580,15800000,8551,58,7.444298,10.285567,0.31795,-5.007,-0.5,0.0447626083138402,0.084936597145969,0.0652021751430632,0.0521197772888173,0.0436073742355704,0.601762,18,-1.32723166666667,0,-4.793,-5.6785,-4.98028571428571,-5.8025,-5.44204545454546,-4.62673913043478,-5.07615384615385,0
1580,15800000,8552,58,7.297048,10.593067,0.504012,-5.05,0.1141,0.0357830806074454,0.113047356731975,0.0747924766472447,0.0596866005813382,0.041106813498066,0.565027,17,-0.445536363636364,0,-7.306,-4.63166666666667,-6.1755,-5.6107037037037,-5.099375,-4.87762162162162,-5.02477419354839,0
1580,15800000,8553,58,7.122778,10.507667,0.844678,-5.192,0.2369,0.0411610027467485,0.105421628369191,0.100435814882223,0.0355449190836297,0.0428030420246768,0.397481,13,-0.700473134328358,0,-4.051,-5.882,-7.063,-5.40071428571429,-4.94207407407408,-5.25731818181818,-4.98011290322581,0
1580,15800000,8554,58,6.837118,10.230367,0.849738,-5.27,0.1807,0.0510024059456287,0.0986143230228303,0.103540862451958,0.0431409998298256,0.032197764977551,0.420927,15,-1.57310447761194,0,-5.051,-7.83733333333333,-4.981,-5.38757692307692,-5.35133333333333,-5.29216279069768,-5.13863768115942,0
1580,15800000,8555,58,6.851498,10.005267,1.155498,-5.304,0.3638,0.0388335874169999,0.0749491568827885,0.0963434357841076,0.0451161042126308,0.0442316732675054,0.420268,18,-2.83264626865672,0,-6.378,-8.599,-4.99055555555556,-5.2725,-5.34988888888889,-5.56864705882353,-5.11531578947368,0
1580,15800000,8556,58,6.553448,9.772467,1.221018,-5.489,0.3866,0.0433626002382858,0.0662876985701004,0.0954594675708576,0.0540740676893989,0.0456288356381272,0.355418,13,-3.2565676056338,0,-12.155,-6.50675,-4.944,-5.27057692307692,-5.49908,-5.43219230769231,-5.41428571428571,0
1580,15800000,8557,58,6.576228,9.583737,1.565298,-5.504,0.466,0.0300126167950713,0.0698640761967204,0.123452722658157,0.0612877312167834,0.0522302322324797,0.433994,18,-3.77268194444445,0,-9.591,-7.72,-4.399,-5.21170967741935,-5.60742307692308,-5.68374193548387,-5.54806666666667,0
1580,15800000,8558,58,6.269658,9.374887,1.668218,-5.629,0.5622,0.0255498142532938,0.0775049726019546,0.125610560800865,0.0586871337457743,0.0528063325246272,0.374001,17,-3.53395324675325,0,-5.007,-8.92375,-5.3385,-5.082,-5.19752,-5.79617073170732,-5.64060606060606,0
1580,15800000,8559,58,6.302948,9.205247,2.016218,-5.633,0.6048,0.0256253620406721,0.095386160510683,0.169533363916998,0.0676367081295797,0.0547068031878796,0.375987,13,-3.64673243243243,0,-7.34,-6.5655,-5.748125,-5.594,-5.33032142857143,-5.94204347826087,-5.48420588235294,1
1580,15800000,8560,58,5.981448,8.996947,2.123018,-5.737,0.6547,0.0215110319963932,0.101721726147638,0.182848165320708,0.0643114928941968,0.0502629027270325,0.354336,13,-3.43315454545455,0,-6.609,-5.42575,-5.874,-5.938,-5.39885185185185,-5.99364444444444,-5.68224637681159,1
1580,15800000,8561,58,5.997438,8.932487,2.507908,-5.728,0.7228,0.0311710250465603,0.128134783697674,0.198151702311875,0.071698460497781,0.0541629308749145,0.379109,16,-3.82636666666667,0,-5.055,-5.70125,-5.883,-6.342,-5.79144827586207,-5.69070833333333,-5.64322580645161,1
1580,15800000,8562,58,5.717658,8.735307,2.700688,-5.874,0.7397,0.0350405323264261,0.136749063233759,0.184522711161966,0.0764464817541904,0.0576200017935922,0.355985,15,-4.55893066666667,1,-4.301,-5.90825,-6.5941,-6.00623076923077,-5.79468965517241,-5.84284615384615,-5.31301785714286,1
1580,15800000,8563,58,5.805378,8.685687,3.077168,-5.925,0.7701,0.0384742141465261,0.151449922420571,0.197697755103527,0.0834524993263297,0.0726898241386156,0.376713,13,-4.50932467532468,1,-4.555,-6.13775,-6.903,-6.22737037037037,-5.22168,-5.982,-5.48975,1
1580,15800000,8564,58,5.572228,8.396457,3.220918,-5.822,0.7938,0.0389007883662421,0.139895154555461,0.173887141186265,0.0785406219240149,0.0643793823563529,0.375782,13,-3.92294657534247,1,-7.414,-5.7875,-6.2895,-6.236,-5.18940740740741,-6.11042857142857,-5.44852941176471,1
1580,15800000,8565,58,5.533288,8.390067,3.615198,-5.769,0.8139,0.0344934928464952,0.167963318138004,0.186666903786578,0.0825826212602978,0.0740742743284541,0.390855,15,-4.01465810810811,0,-7.781,-5.98866666666667,-6.032,-5.81018518518519,-6.49231818181818,-5.81098305084746,-5.33966153846154,1
1580,15800000,8566,58,5.336268,8.088027,3.723268,-5.768,0.69,0.0286986628260338,0.151807455101335,0.157828013308897,0.0789828034599703,0.0625503720020689,0.374913,15,-2.58637631578947,0,-6.513,-5.60433333333333,-5.01155555555556,-5.816,-6.04748148148148,-5.924,-5.44332835820896,1
1580,15800000,8567,58,5.357728,8.002207,4.098788,-5.758,0.6404,0.0264350765252834,0.150833069951313,0.156996610463974,0.0758162959672848,0.058230085355514,0.412286,17,-2.40121066666667,0,-5.997,-5.45575,-4.55445454545455,-6.71439130434783,-5.61704347826087,-5.4782131147541,-5.7866875,1
1580,15800000,8568,58,5.072438,7.783467,4.259568,-5.639,0.4918,0.0179100736855412,0.133641403744013,0.136278639133178,0.0681819556433895,0.0461873310245455,0.401318,15,-1.61428205128205,0,-3.402,-5.07075,-4.91033333333333,-6.27290909090909,-5.59657575757576,-5.61326829268293,-5.46925,0
1580,15800000,8569,58,5.100198,7.761627,4.654178,-5.453,0.5226,0.014021115717629,0.142128096303666,0.135236460598803,0.0682483826926973,0.0477171655537885,0.431533,15,-1.71446052631579,0,-4.127,-4.6425,-5.19188888888889,-5.92428,-5.73661538461538,-5.23754716981132,-5.4972972972973,0
1580,15800000,8570,58,4.859088,7.497757,4.789948,-5.403,0.4094,0.0198153449185075,0.119432945866661,0.109529073979746,0.0638113212788587,0.0436969404256032,0.396298,17,-0.679005,0,-3.646,-5.23025,-5.31775,-5.59721739130435,-5.20490625,-5.18275510204082,-5.60679365079365,0
1580,15800000,8571,58,4.869178,7.482497,5.192848,-5.359,0.2595,0.0128692961147442,0.111852562846476,0.087113661936827,0.048809107399639,0.0397015659785909,0.482912,19,-1.01910909090909,0,-5.525,-4.533,-5.0265,-5.41754838709677,-5.0044,-5.23328888888889,-5.50602564102564,0
1580,15800000,8572,58,4.728358,7.159627,5.329108,-5.115,0.1628,0.017669940039274,0.0979169642786368,0.0717406297361871,0.0435609691442741,0.0424796699435134,0.384835,14,0.0507947368421051,0,-7.867,-4.097,-5.202125,-5.1014,-5.021,-5.08442307692308,-5.44010666666667,0
1580,15800000,8573,58,4.364768,7.085857,5.241678,-5.169,0.1953,0.0187619793470676,0.100418269828918,0.071798585906297,0.0454518997844987,0.0437369879649691,0.377955,14,-0.287433766233766,0,-5.826,-6.173,-4.95928571428571,-4.90244,-5.09945714285714,-5.12454,-5.2201746031746,0
1580,15800000,8574,58,4.206108,6.762987,5.383308,-5.027,0.1676,0.0195728647160282,0.108694138060459,0.0851546746034164,0.0504928837610762,0.0496882781012934,0.368982,16,0.735313924050633,0,-4.548,-6.518,-5.017,-4.69396153846154,-4.85992307692308,-5.05617307692308,-5.22384848484848,0
1580,15800000,8575,58,3.817498,6.693747,5.321958,-5.082,0.2512,0.011194426493991,0.134031450719493,0.0972684991242069,0.0613345187294323,0.0477526268920312,0.449294,17,0.925503846153846,0,-8.446,-4.77,-5.66855555555556,-4.85368965517241,-4.97569565217391,-5.008,-5.26408108108108,0
1580,15800000,8576,58,3.715358,6.364467,5.481228,-5.026,0.0921,0.0232885010683845,0.150075600368988,0.101554954157697,0.06175836171004,0.0511660644607757,0.33835,11,0.969964556962025,0,-3.933,-4.49966666666667,-5.14990909090909,-4.99483333333333,-4.92767741935484,-4.93621951219512,-5.24812307692308,0
1580,15800000,8577,58,3.324418,6.321797,5.509798,-5.129,0.0756,0.0362463929790522,0.164067436726011,0.113351166060123,0.0695026802157417,0.0519788888914793,0.381247,13,1.06466710526316,0,-3.936,-5.51375,-5.02766666666667,-5.27582608695652,-4.86990322580645,-5.0545,-5.06308823529412,0
1580,15800000,8578,58,3.219108,6.018647,5.723378,-5.079,0.011,0.0634219993261199,0.157841777082288,0.0961828464223119,0.0585987306050744,0.0491924100275883,0.418519,17,2.02355308641975,0,-5.015,-5.06025,-5.21177777777778,-5.12991666666667,-5.07776666666667,-4.96558695652174,-5.20542857142857,0
1580,15800000,8579,58,2.838958,5.988847,5.745078,-5.101,0.0484,0.0473657425078747,0.161607079295439,0.117862949693869,0.0764820266082721,0.0531317107142102,0.46306,16,1.90526538461538,0,-4.661,-5.337,-5.3002,-5.4834347826087,-4.98381818181818,-5.06451063829787,-5.06254098360656,0
1580,15800000,8580,58,2.747178,5.613737,5.843938,-5.073,0.3133,0.0665455911952249,0.124106471359984,0.09107844189948,0.0544753194996657,0.0475824852043093,0.530692,16,2.48587142857143,0,-7.711,-5.0905,-4.8715,-4.98548387096774,-5.54233333333333,-4.7342,-5.21041463414634,0
1580,15800000,8581,58,2.806408,5.364087,5.537558,-5.073,0.2381,0.0719142031433874,0.099581112153962,0.0684253507265289,0.0499605745457316,0.0556917337359414,0.413146,16,2.43983733333333,0,-4.686,-6.161,-4.69816666666667,-5.28939130434783,-5.19796666666667,-4.89531914893617,-5.34781355932203,0
1580,15800000,8582,58,2.759998,4.990807,5.644048,-5.07,0.2766,0.0737707232110094,0.0782182401229179,0.0691616776819174,0.0428210140270096,0.0460018171089362,0.399112,15,2.86172533333333,0,-6.0,-5.8815,-5.12933333333333,-5.11086666666667,-5.09237037037037,-4.96308510638298,-5.1427,0
1580,15800000,8583,58,2.721678,4.761197,5.337038,-5.119,0.2595,0.0724085375084799,0.0820203678103641,0.0726945444805574,0.0398200873877701,0.0405476729113103,0.425899,17,2.23666438356164,0,-6.272,-6.22525,-5.18044444444444,-4.88125,-5.15393103448276,-5.13849019607843,-5.10286206896552,0
1580,15800000,8584,58,2.661048,4.396387,5.458408,-5.092,0.1448,0.0747770794570921,0.0639314794590219,0.0807948657600178,0.0493956841997509,0.0493923420319558,0.460402,18,1.91351578947368,0,-4.857,-7.305,-4.6241,-5.38230769230769,-4.97682926829268,-4.91128571428571,-5.21253448275862,0
1580,15800000,8585,58,2.632588,4.164117,5.156718,-5.082,0.2687,0.0841735864542065,0.108440273853247,0.0834211700107844,0.0465421178871724,0.0485192912375007,0.466375,16,1.81430563380282,0,-9.358,-6.07025,-5.345,-4.81658333333333,-5.3055,-5.04431034482759,-5.02716901408451,0
1580,15800000,8586,58,2.474158,3.811257,5.219498,-5.22,0.3268,0.0674587304262997,0.0786632604057622,0.0747870191441753,0.0468484331799686,0.0406084376295711,0.451592,11,1.26696811594203,0,-7.59,-6.602,-5.5376,-4.74120833333333,-5.18751724137931,-5.28181578947369,-5.15466176470588,0
1580,15800000,8587,58,2.439368,3.600707,4.887938,-5.238,0.3143,0.0848512183661108,0.121347547407312,0.0760292046595428,0.0526272689424989,0.0409914323530783,0.452592,16,1.85349855072464,0,-5.562,-7.32625,-4.38628571428571,-5.36171428571429,-5.00239285714286,-5.29328947368421,-5.30779220779221,0
1580,15800000,8588,58,2.332578,3.233597,4.949308,-5.208,0.1699,0.0730088824957698,0.103470273264934,0.0677995496862515,0.0609036186566604,0.0407376134516154,0.564941,20,1.52774571428571,0,-6.631,-5.71875,-5.38516666666667,-4.98278571428571,-5.46485714285714,-4.94971739130435,-5.25684210526316,0
1580,15800000,8589,58,2.253978,2.975227,4.662558,-5.195,0.2794,0.0505345186689777,0.105755931320512,0.0766472228254641,0.0401726241647519,0.0477808352168465,0.631116,17,1.24186111111111,0,-5.726,-5.11175,-6.1835,-5.34154545454546,-5.29338709677419,-5.01531818181818,-5.21175714285714,0
1580,15800000,8590,58,1.999548,3.088597,4.401258,-5.303,-0.1207,0.0466883544932144,0.125075306004339,0.0828801934737984,0.0407525657019571,0.0493618614365532,0.410416,14,1.03921304347826,0,-3.997,-5.518,-5.43242857142857,-5.61352380952381,-5.26711111111111,-5.03556097560976,-5.4309552238806,0
1580,15800000,8591,58,1.634638,3.112257,4.549958,-5.33,-0.0454,0.0285006849935825,0.0890298966538441,0.0695658719385538,0.0279625075037365,0.0510931947437039,0.559881,17,1.674578125,0,-4.257,-5.5815,-6.523,-5.5055,-5.15141379310345,-5.24797777777778,-5.27091935483871,0
1580,15800000,8592,58,1.409018,3.287567,4.276988,-5.288,-0.0607,0.0267648328842672,0.0991090546500543,0.0759963032118286,0.0255645166405367,0.0512979411509444,0.519089,16,1.43724545454545,0,-5.458,-5.69375,-5.51,-5.51626315789474,-5.52255555555556,-5.22184375,-5.17816923076923,0
1580,15800000,8593,58,1.441088,3.680127,4.287348,-5.399,-0.0621,0.0565568213930461,0.10496970726092,0.0840121592049809,0.0359197703290939,0.0507870117599405,0.417693,14,1.37863,0,-7.145,-5.66725,-4.9212,-5.94142857142857,-5.39692857142857,-5.07366666666667,-5.21001492537313,0
1580,15800000,8594,58,1.108918,3.875097,4.189198,-5.358,-0.0532,0.0460003382600237,0.0985214067621326,0.0900833383150803,0.0370048821795304,0.0609763288158571,0.534157,16,1.35846774193548,0,-7.376,-5.90675,-5.4175,-5.8055,-5.36192307692308,-4.98621875,-5.42585333333333,0
1580,15800000,8595,58,1.149318,4.248847,4.076718,-5.48,0.2518,0.0560581844606163,0.102265182493846,0.0886123059445099,0.0526843194652552,0.0570273385258763,0.425139,14,1.0955126984127,0,-5.578,-5.89825,-5.88057142857143,-5.715,-5.39207692307692,-5.2142,-5.373625,0
1580,15800000,8596,58,1.367318,4.447927,4.340638,-5.448,0.2427,0.0652068943655415,0.107981030836866,0.0996207634481618,0.0593293328643509,0.0637107330381,0.439445,14,1.30649253731343,0,-5.446,-5.42825,-5.557,-5.64180769230769,-5.49419230769231,-5.39169444444444,-5.20054385964912,0
1580,15800000,8597,58,1.482208,4.783477,4.177598,-5.524,0.2557,0.0742832708436145,0.123136874899147,0.103920945030444,0.0791622152250041,0.0596860050110718,0.429611,15,0.684627941176471,0,-3.626,-5.09,-5.992875,-5.3519,-5.87059259259259,-5.30583333333333,-5.34075438596491,0
1580,15800000,8598,58,1.609548,5.025107,4.472008,-5.525,0.3077,0.0753005447618265,0.113713525048711,0.100042077477106,0.0749270170307165,0.0495780947348776,0.495115,15,1.1188875,0,-5.133,-4.50375,-5.0116,-5.78776190476191,-5.59027272727273,-5.42536842105263,-5.329,0
1580,15800000,8599,58,1.857398,5.304407,4.314288,-5.461,0.2959,0.0571588269768529,0.116486200231059,0.109443089323174,0.0642538067390037,0.0580800994596671,0.461026,17,0.856567123287671,0,-4.203,-4.792,-4.9604,-5.41872222222222,-5.37310256410256,-5.79926829268293,-5.35254838709677,0
1580,15800000,8600,58,1.975708,5.545537,4.595028,-5.412,0.1573,0.0466381702862001,0.106270188255902,0.0763095972706217,0.0528856412997261,0.0597971604683919,0.526098,16,1.31275974025974,0,-4.74,-5.14025,-4.63166666666667,-5.14295454545455,-5.77583333333333,-5.42240425531915,-5.33167272727273,0
1580,15800000,8601,58,1.701258,5.774167,4.737758,-5.507,0.1338,0.061147328474953,0.106388090867542,0.082755540137549,0.054409714728991,0.0495942633624666,0.4577,17,1.00461923076923,0,-5.669,-4.96425,-5.172,-5.41875,-5.66667441860465,-5.55674193548387,-5.16391935483871,0
1580,15800000,8602,58,1.826728,5.975337,5.043748,-5.394,0.0306,0.0721388140382818,0.117640017476836,0.100039256700384,0.0615427803680101,0.0655869984974261,0.516172,16,1.69476493506493,0,-5.556,-5.65825,-5.95966666666667,-5.3302,-5.34274358974359,-5.44978048780488,-5.13971428571429,0
1580,15800000,8603,58,1.535178,6.132457,5.256518,-5.448,-0.0177,0.0612290679338797,0.070210973841477,0.076637452781547,0.0457573942786849,0.0549667446953412,0.447162,13,1.68170985915493,0,-5.358,-6.8395,-5.4346,-5.52583333333333,-5.25466666666667,-5.30960465116279,-5.34814705882353,0
1580,15800000,8604,58,1.695428,6.317767,5.554608,-5.271,0.0033,0.039769267292467,0.0867807019231053,0.0861501596362452,0.0597614936998845,0.0475579048932387,0.482988,16,0.791733823529412,0,-6.866,-6.83025,-4.92366666666667,-5.7785,-4.90645161290323,-5.216875,-5.12455,0
1580,15800000,8605,58,1.439888,6.520807,5.761668,-5.292,-0.0274,0.0331600207334295,0.0605403602334099,0.0717285735851881,0.0537689714180278,0.0463382146779064,0.547199,16,0.591146478873239,0,-9.267,-6.00975,-4.66425,-5.58442307692308,-5.47772,-5.11159574468085,-5.04634375,0
1580,15800000,8606,58,1.290808,6.819437,5.570838,-5.274,-0.0666,0.0404242284306689,0.0465561062317421,0.0760338691282375,0.0388347610101777,0.0434403280261341,0.418278,13,0.355011111111111,0,-7.14,-6.07125,-5.76116666666667,-5.8131052631579,-5.26202941176471,-5.0155,-5.03765217391304,0
1580,15800000,8607,58,0.986158,7.026447,5.725298,-5.381,0.0139,0.0337492087641998,0.0575890043340733,0.0751153766994276,0.0376505804519051,0.0435024472205883,0.432277,13,0.294390277777778,0,-4.675,-6.14925,-4.87371428571429,-6.15116666666667,-5.42936363636364,-4.88159523809524,-5.27451923076923,0
1580,15800000,8608,58,0.908358,7.357187,5.530788,-5.278,-0.067,0.0258652420152975,0.0828913114815315,0.0673714376542538,0.0399451457462851,0.0459820517113932,0.399852,17,0.503383333333333,0,-3.477,-5.35725,-5.75625,-5.72422727272727,-5.49244,-4.95823404255319,-5.33267924528302,0
1580,15800000,8609,58,0.572533,7.544847,5.617528,-5.392,-0.0401,0.0181359307507657,0.0870852419176925,0.0741565331002681,0.0436241174181842,0.0469382590489862,0.437859,19,0.406006557377049,0,-4.713,-4.351,-4.955,-6.04165,-5.41963636363636,-5.0565,-5.33702985074627,0
1580,15800000,8610,58,0.240271,7.325987,5.615038,-5.32,-0.0129,0.0284920236576897,0.107981201371894,0.072558302117289,0.0366168823952742,0.0455582469774287,0.378023,14,0.206683582089552,0,-4.901,-4.506,-4.7575,-5.70955,-5.49109090909091,-5.57651612903226,-5.14917142857143,0
1580,15800000,8611,58,15.753298,7.523057,5.686198,-5.238,0.0037,0.0227804781900678,0.124987529745389,0.0842807662525594,0.04075521607159,0.0524347859481634,0.432361,15,-0.390051612903226,0,-5.328,-5.785,-4.4645,-4.85428,-5.76492307692308,-5.58183783783784,-4.93328813559322,0
1580,15800000,8612,58,15.713798,7.641027,6.059988,-5.335,0.1846,0.0134353575039904,0.138126687635459,0.0991895985387848,0.0474314783236741,0.0609037306112973,0.411124,16,-0.372941791044776,0,-6.303,-5.52466666666667,-5.1298,-5.08296428571429,-5.15167857142857,-5.360375,-5.30540677966102,0
1580,15800000,8613,58,15.332698,7.706857,6.128788,-5.209,0.2603,0.0215011287634792,0.138367463989939,0.129955752759478,0.0512104030010968,0.0483451789005855,0.416963,13,-0.232568115942029,0,-6.151,-5.44133333333333,-5.46533333333333,-4.94108333333333,-5.10279310344828,-5.41891666666667,-5.19114814814815,0
1580,15800000,8614,58,15.240198,7.781217,6.484348,-5.196,0.2802,0.019647286040425,0.125525271242165,0.129108968899698,0.0523581963359431,0.0473920145617146,0.457335,19,-0.199644776119403,0,-5.095,-5.35,-5.81225,-5.03635,-5.24692592592593,-5.16259523809524,-4.98750877192982,0
1580,15800000,8615,58,14.867598,7.907337,6.481968,-5.061,0.3297,0.0323524084318,0.128228241400874,0.134202178666229,0.0582996153574926,0.0504082103251294,0.440376,13,-0.509252857142857,0,-4.693,-5.5285,-5.24175,-5.17190476190476,-5.56978260869565,-4.83666666666667,-5.03660377358491,0
1580,15800000,8616,58,14.658198,7.923857,6.816828,-5.15,0.2247,0.0199311079588818,0.106828584072621,0.11378377630543,0.0496749890695027,0.0416131978337637,0.336428,15,-0.581438461538462,0,-5.054,-5.2804,-5.591875,-5.37236363636364,-4.73533333333333,-5.10263414634146,-5.12612121212121,0
1580,15800000,8617,58,14.281198,8.011837,6.753208,-5.087,0.2395,0.0310164196993054,0.0860098060393496,0.108712487424079,0.049927481261076,0.0377800430996453,0.414049,13,-0.391189705882353,0,-5.814,-5.13675,-5.46311111111111,-5.0475,-4.84237037037037,-5.3633125,-5.007,0
1580,15800000,8618,58,14.103998,8.055517,7.098868,-5.186,0.1041,0.0189953938961868,0.0849896898310139,0.102049660552493,0.0509173668947419,0.0323510650433353,0.416972,18,-0.894207142857143,0,-6.561,-5.66175,-5.33083333333333,-4.92933333333333,-5.14982608695652,-5.07563043478261,-5.3081568627451,0
1580,15800000,8619,58,14.268198,8.358117,7.293498,-5.177,0.0042,0.0186881013998904,0.0941298854489316,0.0940501199704477,0.046814794002849,0.0391662544784919,0.359226,12,-0.0736838235294117,0,-4.239,-6.2712,-5.07433333333333,-5.00288461538462,-5.31895652173913,-5.020425,-5.24686440677966,0
1580,15800000,8620,58,14.128598,8.427417,7.642738,-5.14,-0.1117,0.0362198274931874,0.0983475410845376,0.089380930591947,0.0421603608174361,0.0377021405364619,0.45177,18,0.535122368421053,0,-7.54,-6.40975,-4.22983333333333,-5.14814814814815,-5.195,-4.96090909090909,-5.23935483870968,0
1580,15800000,8621,58,14.176598,8.167297,7.927138,-5.24,-0.0724,0.0322280199065632,0.113015663500613,0.105864232461749,0.0527698883992236,0.0335069628216691,0.458552,16,0.553922368421053,0,-6.387,-6.01075,-6.48025,-5.11596296296296,-5.07788888888889,-5.09311111111111,-5.1425,0
1580,15800000,8622,58,14.075398,8.337617,8.257618,-5.103,-0.0044,0.0309807754175652,0.117927571404544,0.0973506192351353,0.0569946909252521,0.0436523357346149,0.465564,15,0.79041948051948,0,-8.452,-5.61675,-5.2976,-5.21155172413793,-4.9951724137931,-5.2702,-5.18575,0
1580,15800000,8623,58,14.338798,8.360047,8.543628,-5.256,0.1026,0.0288792021095163,0.118103437243471,0.0940033222091195,0.0522302974321071,0.0449897696269265,0.422769,19,0.958050649350649,0,-3.812,-6.8815,-5.909875,-5.24745454545455,-5.1083,-4.52802941176471,-5.23965,0
1580,15800000,8624,58,14.231098,8.427567,8.918888,-5.061,0.1074,0.0407962399283626,0.103084610393141,0.0699513507305641,0.0458562023263373,0.0414760649371826,0.462874,14,1.84833142857143,0,-4.728,-6.42675,-5.07685714285714,-5.28841666666667,-5.30965384615385,-4.63896226415094,-5.39387234042553,0
1580,15800000,8625,58,14.526298,8.426467,9.186428,-5.191,0.2308,0.0250953846429292,0.0974666595114319,0.0678187574543497,0.0427498607353284,0.0429752515156118,0.438022,16,1.99979852941177,0,-7.959,-4.657,-6.32842857142857,-5.08095833333333,-5.13783333333333,-4.92397297297297,-5.13123287671233,0
