step,t,atom_id,mol_id,x,y,z,S,xlo,xhi,ylo,yhi,zlo,zhi,S_ave_0.4to0.8,S_ave_0.8to1.1,S_ave_1.1to1.5,S_ave_1.5to1.9,S_ave_1.9to2.3,S_ave_2.3to2.7
1,23000000,7070,48.0,12.1902,11.5072,8.94567,-3.677,0.0,0.0,0.0,0.0,0.0,0.0,-3.96625,-5.088375,-5.144,-5.556571428571428,-5.552444444444445,-5.593862068965517
1,23000000,7071,48.0,12.2632,11.746,8.64095,-5.331,0.0,0.0,0.0,0.0,0.0,0.0,-3.6685,-4.7338,-5.925894736842106,-5.114894736842105,-5.730565217391304,-5.228701754385965
1,23000000,7072,48.0,11.9495,11.8179,8.42449,-2.455,0.0,0.0,0.0,0.0,0.0,0.0,-4.87225,-5.359166666666667,-5.78004761904762,-5.483266666666666,-5.674479166666667,-5.464643835616438
1,23000000,7073,48.0,11.9499,12.0973,8.13764,-5.224,0.0,0.0,0.0,0.0,0.0,0.0,-4.77125,-4.9962857142857136,-5.265526315789475,-5.900666666666666,-5.318530612244898,-5.728518072289157
1,23000000,7074,48.0,11.6026,12.1435,7.96072,-5.257,0.0,0.0,0.0,0.0,0.0,0.0,-5.14325,-4.873285714285714,-5.5687857142857125,-6.05375,-5.45955769230769,-5.848253333333334
1,23000000,7075,48.0,11.4755,11.8137,7.79074,-6.042,0.0,0.0,0.0,0.0,0.0,0.0,-5.601249999999999,-6.3473999999999995,-5.589096774193548,-5.941279999999999,-5.7963260869565225,-6.063625
1,23000000,7076,48.0,11.1353,11.8268,7.60072,-6.852,0.0,0.0,0.0,0.0,0.0,0.0,-6.66475,-6.0134,-6.00384375,-5.802142857142857,-5.823849056603772,-6.391684210526316
1,23000000,7077,48.0,11.0065,11.4828,7.4697,-5.072,0.0,0.0,0.0,0.0,0.0,0.0,-7.555250000000001,-6.7738,-6.3399375000000004,-5.809499999999999,-5.851108695652173,-6.3871529411764705
1,23000000,7078,48.0,10.7306,11.5349,7.18924,-10.288,0.0,0.0,0.0,0.0,0.0,0.0,-6.3665,-7.632000000000001,-6.504625,-6.280739130434783,-6.0832291666666665,-6.333295454545453
1,23000000,7079,48.0,10.6019,11.2048,7.02413,-7.039,0.0,0.0,0.0,0.0,0.0,0.0,-8.03275,-7.36975,-6.667107142857142,-6.366541666666667,-6.417980769230768,-6.429592592592591
1,23000000,7080,48.0,10.29,11.254,6.78681,-6.503,0.0,0.0,0.0,0.0,0.0,0.0,-9.01625,-7.5396,-6.945870967741937,-6.144680000000001,-6.459549019607843,-6.749736842105263
1,23000000,7081,48.0,10.1522,10.9249,6.64025,-10.268,0.0,0.0,0.0,0.0,0.0,0.0,-7.5489999999999995,-7.543111111111112,-6.816551724137931,-6.467086956521739,-6.523296296296297,-6.891054054054053
1,23000000,7082,48.0,9.91771,10.9405,6.32954,-8.47,0.0,0.0,0.0,0.0,0.0,0.0,-8.2865,-7.158285714285715,-6.889516129032256,-6.804954545454546,-6.80598148148148,-6.783826666666665
1,23000000,7083,48.0,9.75575,10.5983,6.18853,-8.184,0.0,0.0,0.0,0.0,0.0,0.0,-8.313500000000001,-6.074,-6.983366666666666,-6.696434782608696,-6.961418181818183,-6.9475999999999996
1,23000000,7084,48.0,9.49161,10.6442,5.9049,-8.191,0.0,0.0,0.0,0.0,0.0,0.0,-7.22225,-6.6663,-6.884857142857143,-6.957727272727272,-7.238545454545454,-6.668512195121951
1,23000000,7085,48.0,9.35875,10.3038,5.74702,-6.325,0.0,0.0,0.0,0.0,0.0,0.0,-7.33725,-6.850285714285715,-6.72165625,-7.582130434782609,-6.954684210526315,-7.083626666666667
1,23000000,7086,48.0,9.05876,10.3619,5.50104,-5.91,0.0,0.0,0.0,0.0,0.0,0.0,-6.734500000000001,-6.90723076923077,-7.250739130434782,-7.057965517241381,-7.1388727272727275,-6.795213333333334
1,23000000,7087,48.0,8.88871,10.0259,5.39693,-7.064,0.0,0.0,0.0,0.0,0.0,0.0,-6.3812500000000005,-7.7801,-6.836827586206897,-7.140346153846154,-7.040101694915254,-6.551819444444444
1,23000000,7088,48.0,8.64641,10.0025,5.10086,-5.358,0.0,0.0,0.0,0.0,0.0,0.0,-7.92825,-7.713636363636365,-7.107461538461537,-6.778,-7.068490566037736,-6.487444444444444
1,23000000,7089,48.0,8.47521,9.65658,5.08567,-7.932,0.0,0.0,0.0,0.0,0.0,0.0,-7.961250000000001,-7.5395,-7.200060606060606,-6.733959999999999,-6.5639642857142855,-6.536782051282052
1,23000000,7090,48.0,8.18913,9.62946,4.81327,-10.807,0.0,0.0,0.0,0.0,0.0,0.0,-7.537250000000001,-8.996142857142857,-6.95290625,-6.329115384615384,-6.726928571428571,-6.736472222222222
1,23000000,7091,48.0,8.03173,9.26864,4.76515,-8.616,0.0,0.0,0.0,0.0,0.0,0.0,-9.8155,-7.322625,-7.117125000000001,-6.396863636363637,-6.575295081967213,-6.525447761194029
1,23000000,7092,48.0,7.75218,9.31859,4.48661,-8.243,0.0,0.0,0.0,0.0,0.0,0.0,-9.364500000000001,-6.2418,-7.264888888888889,-6.763517241379311,-6.647538461538461,-6.590027027027028
1,23000000,7093,48.0,7.62202,8.9833,4.3262,-12.28,0.0,0.0,0.0,0.0,0.0,0.0,-7.474,-6.779500000000001,-7.356454545454546,-7.05856,-6.261462962962963,-6.731623376623377
1,23000000,7094,48.0,7.39714,9.00986,4.02199,-5.755,0.0,0.0,0.0,0.0,0.0,0.0,-6.099666666666667,-7.2684444444444445,-7.348,-7.144481481481482,-6.458410714285714,-6.5627571428571425
1,23000000,7095,48.0,7.24751,8.66013,3.90753,-5.563,0.0,0.0,0.0,0.0,0.0,0.0,-7.154249999999999,-8.468666666666666,-7.0814375,-6.366576923076922,-6.526259259259258,-6.6971184210526316
1,23000000,7096,48.0,6.97936,8.71054,3.63103,-4.493,0.0,0.0,0.0,0.0,0.0,0.0,-6.69975,-7.915666666666668,-6.739,-6.90662962962963,-6.586872727272728,-6.442559999999999
1,23000000,7097,48.0,6.76544,8.39796,3.51247,-6.089,0.0,0.0,0.0,0.0,0.0,0.0,-5.8607499999999995,-7.445,-6.908111111111112,-6.150142857142858,-6.609909090909091,-6.575199999999999
1,23000000,7098,48.0,6.55674,8.20929,3.78155,-9.392,0.0,0.0,0.0,0.0,0.0,0.0,-5.0065,-5.3035,-6.498966666666669,-6.244064516129033,-6.116022727272727,-6.194903614457831
1,23000000,7099,48.0,6.29201,7.95358,3.64369,-3.995,0.0,0.0,0.0,0.0,0.0,0.0,-6.25075,-5.271857142857144,-6.58,-6.0676578947368425,-5.9041304347826085,-5.943773333333334
1,23000000,7100,48.0,6.09057,7.7762,3.92817,-5.449,0.0,0.0,0.0,0.0,0.0,0.0,-5.76325,-5.8198888888888884,-5.5995,-5.64313888888889,-6.0139555555555555,-5.79195652173913
1,23000000,7101,48.0,5.88377,7.48082,3.78832,-4.073,0.0,0.0,0.0,0.0,0.0,0.0,-5.1475,-6.078285714285714,-5.51425,-5.68103125,-5.877755555555556,-5.543695652173912
1,23000000,7102,48.0,5.5913,7.37115,4.01702,-5.593,0.0,0.0,0.0,0.0,0.0,0.0,-4.9755,-4.197333333333334,-6.002884615384616,-5.144758620689656,-5.764636363636364,-5.427197530864197
1,23000000,7103,48.0,5.73467,7.19778,4.33274,-5.553,0.0,0.0,0.0,0.0,0.0,0.0,-4.5585,-5.75975,-5.4956,-5.626576923076924,-5.164804347826087,-5.6341625
1,23000000,7104,48.0,5.4493,7.03905,4.54453,-4.827,0.0,0.0,0.0,0.0,0.0,0.0,-5.02525,-5.149,-5.457960000000002,-5.319806451612903,-5.304865384615384,-5.3317428571428565
1,23000000,7105,48.0,5.58564,6.85524,4.8676,-3.741,0.0,0.0,0.0,0.0,0.0,0.0,-4.91625,-5.33925,-5.649150000000001,-4.909969696969697,-5.785396226415094,-4.993694444444445
1,23000000,7106,48.0,5.52689,7.08722,5.17337,-5.214,0.0,0.0,0.0,0.0,0.0,0.0,-4.14575,-5.618666666666666,-5.253708333333333,-5.097448275862069,-5.2589,-5.27860655737705
1,23000000,7107,48.0,5.54372,6.9053,5.51106,-4.071,0.0,0.0,0.0,0.0,0.0,0.0,-5.1930000000000005,-4.717125,-5.526777777777777,-5.230885714285713,-5.052200000000001,-5.415983333333331
1,23000000,7108,48.0,5.91312,6.81664,5.61406,-3.944,0.0,0.0,0.0,0.0,0.0,0.0,-5.953,-4.394,-5.2167,-5.183342105263158,-5.060697674418606,-5.452475
1,23000000,7109,48.0,5.96061,6.58262,5.92167,-7.873,0.0,0.0,0.0,0.0,0.0,0.0,-4.831,-4.921333333333333,-5.370107142857141,-4.87258064516129,-5.124121951219513,-5.346645569620253
1,23000000,7110,48.0,6.3143,6.45554,6.0358,-6.654,0.0,0.0,0.0,0.0,0.0,0.0,-5.777333333333334,-4.461,-5.148375000000001,-4.832414634146342,-5.6287352941176465,-5.382671052631578
1,23000000,7111,48.0,6.28059,6.31363,6.38468,-4.655,0.0,0.0,0.0,0.0,0.0,0.0,-6.124,-4.537000000000001,-4.969571428571428,-5.0026451612903235,-5.283309523809525,-5.395492537313432
1,23000000,7112,48.0,6.62715,6.17694,6.51443,-5.515,0.0,0.0,0.0,0.0,0.0,0.0,-5.31625,-5.139857142857143,-5.09505,-5.0604516129032255,-5.451711538461538,-5.288354838709677
1,23000000,7113,48.0,6.64846,6.11625,6.90295,-4.984,0.0,0.0,0.0,0.0,0.0,0.0,-4.55475,-4.547222222222222,-5.913130434782611,-5.0021071428571435,-5.096204081632653,-5.5672077922077925
1,23000000,7114,48.0,6.51871,6.41438,7.12224,-4.972,0.0,0.0,0.0,0.0,0.0,0.0,-4.394,-5.9642,-5.260541666666668,-5.164823529411765,-5.307693877551021,-5.6580704225352125
1,23000000,7115,48.0,6.58664,6.33984,7.50745,-3.077,0.0,0.0,0.0,0.0,0.0,0.0,-4.9905,-6.3025,-4.9789047619047615,-5.310184210526317,-5.394000000000001,-5.4360277777777775
1,23000000,7116,48.0,6.96755,6.31544,7.58571,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1395,-5.252555555555556,-5.526521739130436,-5.254176470588236,-5.457022222222221,-5.110910447761195
1,23000000,7117,48.0,7.01982,6.2122,7.95677,-6.006,0.0,0.0,0.0,0.0,0.0,0.0,-5.4037500000000005,-5.4815,-5.205925925925926,-5.2159,-5.258318181818182,-5.495735294117647
1,23000000,7118,48.0,7.40292,6.25287,8.00173,-6.503,0.0,0.0,0.0,0.0,0.0,0.0,-5.8845,-5.166666666666667,-5.486965517241379,-5.166166666666666,-5.171799999999999,-5.4791780821917815
1,23000000,7119,48.0,7.50344,6.05615,8.32827,-8.035,0.0,0.0,0.0,0.0,0.0,0.0,-5.93025,-4.367625,-5.354074074074074,-5.554434782608696,-4.788924528301887,-5.650146666666667
1,23000000,7120,48.0,7.89353,6.05354,8.41366,-5.497,0.0,0.0,0.0,0.0,0.0,0.0,-6.4327499999999995,-4.4027142857142865,-5.179833333333334,-5.4402333333333335,-5.250392156862746,-5.607394366197183
1,23000000,7121,48.0,8.04482,6.40682,8.46047,-5.715,0.0,0.0,0.0,0.0,0.0,0.0,-6.0145,-5.317875,-5.492782608695651,-5.169545454545455,-5.852904761904762,-5.427828947368422
1,23000000,7122,48.0,8.40521,6.38631,8.59656,-5.478,0.0,0.0,0.0,0.0,0.0,0.0,-5.0695,-5.863142857142857,-5.483041666666666,-5.573758620689657,-5.579918367346939,-5.6541449275362305
1,23000000,7123,48.0,8.49395,6.75575,8.6996,-5.048,0.0,0.0,0.0,0.0,0.0,0.0,-4.980499999999999,-5.401888888888888,-5.958279999999999,-6.282631578947368,-5.75875,-5.4913225806451615
1,23000000,7124,48.0,8.80449,6.80276,8.93057,-4.018,0.0,0.0,0.0,0.0,0.0,0.0,-5.34175,-5.42225,-6.111086956521739,-5.982933333333334,-5.921297872340426,-6.227151515151515
1,23000000,7125,48.0,8.87738,7.1709,9.02599,-4.711,0.0,0.0,0.0,0.0,0.0,0.0,-5.89175,-5.904,-6.048000000000001,-6.002892857142858,-6.363269230769232,-6.09244776119403
1,23000000,7126,48.0,9.1431,7.22434,9.317,-6.13,0.0,0.0,0.0,0.0,0.0,0.0,-6.57225,-7.1666,-5.615064516129032,-6.219846153846154,-6.525813953488372,-6.526162162162163
1,23000000,7127,48.0,9.186,7.59537,9.4429,-8.371,0.0,0.0,0.0,0.0,0.0,0.0,-6.2955,-6.740285714285713,-5.764321428571429,-6.5295,-6.532140350877193,-6.693925373134328
1,23000000,7128,48.0,9.46268,7.64901,9.72195,-9.189,0.0,0.0,0.0,0.0,0.0,0.0,-6.69675,-6.369375,-6.6234166666666665,-5.547192307692307,-6.670390625,-6.835409090909091
1,23000000,7129,48.0,9.4932,8.00376,9.8763,-5.152,0.0,0.0,0.0,0.0,0.0,0.0,-7.08925,-7.409818181818182,-6.458208333333332,-6.592625000000001,-6.8868448275862075,-6.47153164556962
1,23000000,7130,48.0,9.84772,8.0655,10.0391,-7.134,0.0,0.0,0.0,0.0,0.0,0.0,-6.3235,-6.851,-6.871703703703703,-6.370857142857143,-6.843854545454544,-6.5874487179487184
1,23000000,7131,48.0,9.89492,8.42176,10.1939,-3.663,0.0,0.0,0.0,0.0,0.0,0.0,-6.614,-8.7093,-6.914173913043477,-7.21332258064516,-6.567142857142858,-6.434588235294118
1,23000000,7132,48.0,10.2632,8.49301,10.313,-7.29,0.0,0.0,0.0,0.0,0.0,0.0,-7.5195,-6.646800000000001,-7.189033333333332,-6.515999999999999,-6.631118644067796,-6.948214285714286
1,23000000,7133,48.0,10.3385,8.85039,10.481,-6.88,0.0,0.0,0.0,0.0,0.0,0.0,-5.3500000000000005,-8.729555555555557,-7.453307692307691,-6.831033333333334,-6.692393442622951,-6.790507246376811
1,23000000,7134,48.0,10.6444,8.87706,10.6986,-12.401,0.0,0.0,0.0,0.0,0.0,0.0,-7.154,-6.005857142857143,-7.5235666666666665,-6.408208333333334,-6.900548387096774,-6.909493670886076
1,23000000,7135,48.0,10.7463,9.24292,10.7839,-5.097,0.0,0.0,0.0,0.0,0.0,0.0,-8.5535,-8.456636363636363,-6.950655172413792,-7.141666666666667,-7.090813559322035,-6.337813333333333
1,23000000,7136,48.0,11.0855,9.26329,10.9663,-9.075,0.0,0.0,0.0,0.0,0.0,0.0,-7.1215,-5.8589090909090915,-7.780071428571428,-6.90976923076923,-6.795122448979592,-6.381379310344825
1,23000000,7137,48.0,11.1816,9.61498,11.1252,-5.858,0.0,0.0,0.0,0.0,0.0,0.0,-6.155,-7.920416666666665,-7.485384615384617,-7.003961538461539,-7.04316,-6.5781666666666645
1,23000000,7138,48.0,11.5093,9.61524,11.3294,-5.13,0.0,0.0,0.0,0.0,0.0,0.0,-7.0177499999999995,-5.666888888888889,-7.43103125,-6.850217391304347,-6.71408,-6.723283950617283
1,23000000,7139,48.0,11.521,9.92069,11.5828,-5.318,0.0,0.0,0.0,0.0,0.0,0.0,-6.88525,-8.439111111111112,-6.847321428571428,-6.406642857142856,-7.669072727272728,-6.891295774647888
1,23000000,7140,48.0,11.8218,9.94411,11.829,-7.82,0.0,0.0,0.0,0.0,0.0,0.0,-6.02175,-6.278,-6.810967741935485,-6.404814814814814,-7.723175438596491,-6.724384615384616
1,23000000,7141,48.0,11.8374,10.2621,12.0525,-8.733,0.0,0.0,0.0,0.0,0.0,0.0,-5.966,-7.974909090909091,-6.791608695652173,-7.194299999999998,-7.191947368421052,-6.967095890410958
1,23000000,7142,48.0,12.1889,10.2642,12.2216,-4.906,0.0,0.0,0.0,0.0,0.0,0.0,-6.82575,-5.257285714285715,-7.1898,-6.0694687499999995,-7.200763636363637,-7.2409605263157895
1,23000000,7143,48.0,12.2484,10.5603,12.4649,-5.82,0.0,0.0,0.0,0.0,0.0,0.0,-6.598333333333333,-7.31090909090909,-7.074521739130433,-6.634419354838712,-6.929625,-6.989616438356165
1,23000000,7144,48.0,12.5967,10.566,12.6199,-4.93,0.0,0.0,0.0,0.0,0.0,0.0,-5.042999999999999,-5.959714285714286,-6.845133333333335,-6.41214814814815,-6.86122641509434,-6.936743902439026
1,23000000,7145,48.0,12.685,10.9042,12.8281,-6.156,0.0,0.0,0.0,0.0,0.0,0.0,-5.413,-7.156499999999999,-6.833115384615386,-5.6112857142857155,-7.592568627450979,-6.880407894736841
1,23000000,7146,48.0,13.0165,10.8791,13.0364,-4.067,0.0,0.0,0.0,0.0,0.0,0.0,-5.3385,-6.363857142857143,-6.099580645161291,-6.146370370370371,-7.134916666666666,-7.009027027027027
1,23000000,7147,48.0,13.1449,11.2016,13.2098,-6.835,0.0,0.0,0.0,0.0,0.0,0.0,-4.8534999999999995,-5.2863999999999995,-6.5324800000000005,-5.720535714285715,-7.150843137254902,-7.236513888888889
1,23000000,7148,48.0,13.2342,11.4883,12.9474,-3.433,0.0,0.0,0.0,0.0,0.0,0.0,-5.1235,-5.680625,-5.910038461538462,-5.84303448275862,-6.342979591836734,-7.138736111111111
1,23000000,7149,48.0,13.5315,11.3709,12.7226,-5.758,0.0,0.0,0.0,0.0,0.0,0.0,-4.69175,-5.278499999999999,-5.375379310344829,-5.574645161290322,-5.876260869565217,-6.404859154929578
1,23000000,7150,48.0,13.6552,11.6477,12.4564,-3.834,0.0,0.0,0.0,0.0,0.0,0.0,-4.79725,-5.517125,-5.36195652173913,-5.315033333333332,-5.5797058823529415,-5.902626865671642
1,23000000,7151,48.0,13.3693,11.7735,12.2206,-4.665,0.0,0.0,0.0,0.0,0.0,0.0,-5.989750000000001,-5.719428571428572,-5.25924,-4.973230769230769,-5.788573770491803,-5.965323529411766
1,23000000,7152,48.0,13.2878,11.5073,11.9515,-5.333,0.0,0.0,0.0,0.0,0.0,0.0,-6.1979999999999995,-4.1577142857142855,-6.032523809523809,-4.931071428571428,-5.624203125,-6.0805
1,23000000,7153,48.0,12.9873,11.632,11.7381,-9.034,0.0,0.0,0.0,0.0,0.0,0.0,-5.199,-5.9826,-5.476266666666667,-5.3178,-5.786105263157895,-6.097194444444444
1,23000000,7154,48.0,12.8823,11.346,11.5046,-7.259,0.0,0.0,0.0,0.0,0.0,0.0,-5.4785,-6.446666666666666,-5.375935483870969,-5.27509375,-5.826923076923077,-6.011320512820514
1,23000000,7155,48.0,12.5692,11.4241,11.2782,-3.539,0.0,0.0,0.0,0.0,0.0,0.0,-6.901,-5.857090909090909,-5.760411764705883,-5.201783783783784,-5.889446808510639,-6.4218656716417915
1,23000000,7156,48.0,12.4906,11.1281,11.0343,-4.008,0.0,0.0,0.0,0.0,0.0,0.0,-6.09575,-5.772555555555556,-5.6466956521739124,-5.483071428571427,-5.589903846153846,-6.610676056338027
1,23000000,7157,48.0,12.376,10.7916,11.1768,-7.303,0.0,0.0,0.0,0.0,0.0,0.0,-5.08575,-6.00225,-5.59383870967742,-5.42512,-6.506581818181817,-6.448720000000001
1,23000000,7158,48.0,12.3336,10.5104,10.9093,-6.282,0.0,0.0,0.0,0.0,0.0,0.0,-5.92725,-4.017777777777777,-5.806699999999999,-5.97115625,-5.662755555555556,-6.624784090909091
1,23000000,7159,48.0,11.9859,10.5133,10.7089,-6.514,0.0,0.0,0.0,0.0,0.0,0.0,-6.0425,-4.745833333333333,-6.02925925925926,-6.106777777777778,-6.101298245614036,-6.59792
1,23000000,7160,48.0,11.8943,10.1813,10.5005,-5.884,0.0,0.0,0.0,0.0,0.0,0.0,-5.24,-5.7581428571428575,-6.001625,-6.027892857142858,-6.090962962962964,-6.403082352941174
1,23000000,7161,48.0,11.524,10.1548,10.3902,-4.701,0.0,0.0,0.0,0.0,0.0,0.0,-6.2875,-6.9284285714285705,-6.368125,-6.2095882352941185,-6.308178571428571,-6.501571428571428
1,23000000,7162,48.0,11.4988,9.82851,10.1692,-3.463,0.0,0.0,0.0,0.0,0.0,0.0,-7.288499999999999,-6.050299999999999,-6.541238095238095,-5.717194444444444,-6.008749999999999,-6.764080000000001
1,23000000,7163,48.0,11.1396,9.76367,10.0577,-9.289,0.0,0.0,0.0,0.0,0.0,0.0,-6.072,-6.7264,-6.906409090909091,-5.954884615384615,-6.167794117647059,-6.8342307692307696
1,23000000,7164,48.0,11.1197,9.52189,9.74457,-9.28,0.0,0.0,0.0,0.0,0.0,0.0,-7.1765,-5.093000000000001,-6.890679999999999,-5.798884615384616,-6.185528301886793,-6.684151898734177
1,23000000,7165,48.0,10.7603,9.44318,9.62048,-6.844,0.0,0.0,0.0,0.0,0.0,0.0,-8.26475,-6.255125,-6.588285714285715,-6.04774074074074,-6.715464285714286,-6.43322077922078
1,23000000,7166,48.0,10.7259,9.14542,9.36566,-9.11,0.0,0.0,0.0,0.0,0.0,0.0,-6.88725,-5.6415,-6.242264705882353,-6.464666666666667,-6.43462962962963,-6.4057831325301215
1,23000000,7167,48.0,10.3737,8.99399,9.27532,-5.38,0.0,0.0,0.0,0.0,0.0,0.0,-6.59225,-8.23475,-6.33778125,-6.273000000000001,-6.790719298245613,-6.478571428571428
1,23000000,7168,48.0,10.3835,8.77281,8.9576,-6.045,0.0,0.0,0.0,0.0,0.0,0.0,-6.6209999999999996,-6.101833333333334,-6.242,-6.412481481481482,-6.154735849056604,-6.7084
1,23000000,7169,48.0,10.0799,8.53125,8.9682,-4.37,0.0,0.0,0.0,0.0,0.0,0.0,-5.99475,-6.997,-6.198291666666667,-6.375266666666667,-6.4150599999999995,-6.515106666666666
1,23000000,7170,48.0,10.0289,8.30869,8.64149,-7.624,0.0,0.0,0.0,0.0,0.0,0.0,-6.068250000000001,-5.5263333333333335,-6.461034482758623,-5.157086956521739,-6.325199999999999,-6.489400000000001
1,23000000,7171,48.0,9.68599,8.11435,8.60023,-4.93,0.0,0.0,0.0,0.0,0.0,0.0,-6.41225,-6.126666666666668,-5.8984000000000005,-5.854586206896553,-6.358962962962964,-6.74313888888889
1,23000000,7172,48.0,9.67504,7.89324,8.27504,-8.928,0.0,0.0,0.0,0.0,0.0,0.0,-5.64225,-5.366666666666667,-5.944076923076922,-5.752071428571429,-5.995390243902438,-6.553894117647059
1,23000000,7173,48.0,9.28787,7.82296,8.20833,-4.727,0.0,0.0,0.0,0.0,0.0,0.0,-5.8420000000000005,-5.963857142857142,-5.627952380952381,-5.978142857142856,-6.444645833333333,-6.40668253968254
1,23000000,7174,48.0,9.23005,7.52878,7.95822,-5.288,0.0,0.0,0.0,0.0,0.0,0.0,-5.543500000000001,-5.360166666666667,-6.031583333333334,-5.650758620689656,-6.028840909090909,-6.28786301369863
1,23000000,7175,48.0,9.35018,7.18812,8.1341,-4.222,0.0,0.0,0.0,0.0,0.0,0.0,-5.33675,-5.572666666666667,-6.074208333333334,-5.609321428571429,-5.8119555555555555,-6.0894264705882355
1,23000000,7176,48.0,9.32884,6.8561,7.93688,-4.297,0.0,0.0,0.0,0.0,0.0,0.0,-5.586500000000001,-6.00975,-5.45616,-6.096818181818182,-5.608636363636364,-5.698845070422535
1,23000000,7177,48.0,8.96654,6.77228,7.83518,-7.035,0.0,0.0,0.0,0.0,0.0,0.0,-5.32725,-6.122714285714287,-5.4432857142857145,-5.803933333333333,-5.559756097560976,-5.585454545454546
1,23000000,7178,48.0,8.91243,6.41262,7.67701,-5.801,0.0,0.0,0.0,0.0,0.0,0.0,-6.495,-5.2782857142857145,-5.503304347826087,-5.544846153846153,-5.259857142857143,-5.508051948051948
1,23000000,7179,48.0,8.56918,6.38083,7.49473,-6.989,0.0,0.0,0.0,0.0,0.0,0.0,-6.75225,-5.806,-5.2184,-5.172499999999999,-5.202422222222222,-5.681101265822784
1,23000000,7180,48.0,8.46231,6.02587,7.36025,-7.659,0.0,0.0,0.0,0.0,0.0,0.0,-5.935499999999999,-4.826,-5.699678571428572,-4.6431818181818185,-5.298630434782608,-5.552767123287671
1,23000000,7181,48.0,8.08147,6.00677,7.27934,-6.514,0.0,0.0,0.0,0.0,0.0,0.0,-5.833749999999999,-4.514,-5.410571428571428,-5.4279230769230775,-5.2318285714285695,-5.444060975609756
1,23000000,7182,48.0,7.92815,5.66477,7.1343,-4.438,0.0,0.0,0.0,0.0,0.0,0.0,-5.4095,-4.8100000000000005,-5.54856,-5.627041666666667,-5.164186046511628,-5.21184
1,23000000,7183,48.0,7.54095,5.66204,7.23436,-4.249,0.0,0.0,0.0,0.0,0.0,0.0,-4.4695,-4.9773000000000005,-5.205954545454545,-5.860727272727273,-5.071627906976745,-5.102463768115942
1,23000000,7184,48.0,7.34794,5.34355,7.12216,-3.216,0.0,0.0,0.0,0.0,0.0,0.0,-4.280499999999999,-4.839333333333332,-5.549391304347826,-5.206344827586206,-5.41132,-4.989681818181819
1,23000000,7185,48.0,6.98274,5.33318,7.27098,-3.71,0.0,0.0,0.0,0.0,0.0,0.0,-4.34575,-4.902083333333333,-5.479473684210526,-5.439307692307692,-5.123185185185185,-5.098430769230769
1,23000000,7186,48.0,6.78174,5.05365,7.06961,-4.725,0.0,0.0,0.0,0.0,0.0,0.0,-4.0097499999999995,-4.725250000000001,-5.145333333333333,-5.339607142857143,-5.015553191489362,-5.504458333333334
1,23000000,7187,48.0,6.83909,4.68282,7.19921,-5.193,0.0,0.0,0.0,0.0,0.0,0.0,-3.79125,-3.8715000000000006,-5.589791666666667,-5.088222222222222,-5.002780487804878,-5.459472222222222
1,23000000,7188,48.0,6.66878,4.40727,6.98726,-3.92,0.0,0.0,0.0,0.0,0.0,0.0,-4.02175,-4.3056,-5.3013,-5.228763157894737,-5.0990754716981135,-5.544103448275863
1,23000000,7189,48.0,6.6637,4.05795,7.14109,-2.81,0.0,0.0,0.0,0.0,0.0,0.0,-3.988,-4.826666666666666,-5.1467368421052635,-5.098282051282051,-5.132347826086956,-5.211161764705883
1,23000000,7190,48.0,6.55617,3.79016,6.88666,-3.359,0.0,0.0,0.0,0.0,0.0,0.0,-3.4962500000000003,-4.703,-5.147941176470589,-5.255411764705881,-5.274826923076923,-5.201884057971014
1,23000000,7191,48.0,6.60108,3.40924,6.97513,-3.48,0.0,0.0,0.0,0.0,0.0,0.0,-3.67475,-5.394285714285715,-5.121954545454546,-5.147333333333334,-5.180085106382979,-5.253539473684211
1,23000000,7192,48.0,6.53188,3.19985,6.65793,-3.775,0.0,0.0,0.0,0.0,0.0,0.0,-4.3692,-5.408571428571428,-5.138954545454546,-5.130666666666667,-5.311245614035087,-5.100289855072463
1,23000000,7193,48.0,6.17163,3.2211,6.50407,-4.755,0.0,0.0,0.0,0.0,0.0,0.0,-4.2603333333333335,-4.719166666666667,-5.334639999999999,-5.401259259259259,-5.045146341463415,-5.257662337662337
1,23000000,7194,48.0,6.14184,3.01113,6.19274,-4.726,0.0,0.0,0.0,0.0,0.0,0.0,-6.13,-4.985600000000001,-5.092571428571428,-5.140125,-5.363279069767441,-5.133500000000001
1,23000000,7195,48.0,6.40242,3.11597,5.91164,-5.526,0.0,0.0,0.0,0.0,0.0,0.0,-5.609,-5.3868,-5.309571428571429,-4.933750000000001,-5.107727272727273,-5.287461538461539
1,23000000,7196,48.0,6.34926,2.92927,5.58018,-9.089,0.0,0.0,0.0,0.0,0.0,0.0,-5.256749999999999,-6.175555555555556,-5.174413793103448,-4.7902499999999995,-4.832205882352942,-5.258448717948719
1,23000000,7197,48.0,6.62889,2.97628,5.30299,-5.7,0.0,0.0,0.0,0.0,0.0,0.0,-6.923,-5.942363636363637,-5.494608695652174,-4.488296296296297,-5.155191489361702,-5.326888888888889
1,23000000,7198,48.0,6.56249,2.77529,4.97097,-5.075,0.0,0.0,0.0,0.0,0.0,0.0,-7.6800000000000015,-5.429,-5.520892857142857,-4.905964285714286,-5.006046511627907,-5.4635384615384615
