step,t,atom_id,mol_id,v,nfaces,xlo,xhi,ylo,yhi,zlo,zhi
2,23010000,5419,1.0,0.444956,16.0,0,0,0,0,0,0
2,23010000,6293,1.0,0.398703,18.0,0,0,0,0,0,0
2,23010000,4748,1.0,0.43089,13.0,0,0,0,0,0,0
2,23010000,5459,1.0,0.425337,15.0,0,0,0,0,0,0
2,23010000,5458,1.0,0.414777,13.0,0,0,0,0,0,0
2,23010000,5457,1.0,0.3975,15.0,0,0,0,0,0,0
2,23010000,5460,1.0,0.411594,15.0,0,0,0,0,0,0
2,23010000,6289,1.0,0.457992,17.0,0,0,0,0,0,0
2,23010000,6291,1.0,0.41882,16.0,0,0,0,0,0,0
2,23010000,4746,1.0,0.53971,16.0,0,0,0,0,0,0
2,23010000,3304,1.0,0.443742,16.0,0,0,0,0,0,0
2,23010000,5438,1.0,0.378108,15.0,0,0,0,0,0,0
2,23010000,6292,1.0,0.518884,16.0,0,0,0,0,0,0
2,23010000,8237,1.0,0.502523,15.0,0,0,0,0,0,0
2,23010000,3302,1.0,0.462815,17.0,0,0,0,0,0,0
2,23010000,3301,2.0,0.766412,22.0,0,0,0,0,0,0
2,23010000,3303,1.0,0.544397,18.0,0,0,0,0,0,0
2,23010000,6882,1.0,0.433529,15.0,0,0,0,0,0,0
2,23010000,6290,1.0,0.494998,11.0,0,0,0,0,0,0
2,23010000,6884,1.0,0.521002,20.0,0,0,0,0,0,0
2,23010000,5440,1.0,0.390114,17.0,0,0,0,0,0,0
2,23010000,6048,1.0,0.466835,16.0,0,0,0,0,0,0
2,23010000,4743,1.0,0.61521,17.0,0,0,0,0,0,0
2,23010000,6047,1.0,0.538424,15.0,0,0,0,0,0,0
2,23010000,6227,1.0,0.448379,20.0,0,0,0,0,0,0
2,23010000,6045,1.0,0.628198,18.0,0,0,0,0,0,0
2,23010000,6046,1.0,0.535362,15.0,0,0,0,0,0,0
2,23010000,6888,1.0,0.443155,13.0,0,0,0,0,0,0
2,23010000,6890,1.0,0.465177,17.0,0,0,0,0,0,0
2,23010000,5445,1.0,0.380178,15.0,0,0,0,0,0,0
2,23010000,5447,1.0,0.382772,14.0,0,0,0,0,0,0
2,23010000,5446,1.0,0.356504,16.0,0,0,0,0,0,0
2,23010000,6887,1.0,0.38858,14.0,0,0,0,0,0,0
2,23010000,6889,1.0,0.423883,16.0,0,0,0,0,0,0
2,23010000,5443,1.0,0.390077,14.0,0,0,0,0,0,0
2,23010000,5444,1.0,0.355588,16.0,0,0,0,0,0,0
2,23010000,6886,1.0,0.564855,18.0,0,0,0,0,0,0
2,23010000,6885,1.0,0.37517,14.0,0,0,0,0,0,0
2,23010000,6049,1.0,0.558338,17.0,0,0,0,0,0,0
2,23010000,6228,1.0,0.403256,16.0,0,0,0,0,0,0
2,23010000,6054,1.0,0.461912,16.0,0,0,0,0,0,0
2,23010000,6230,1.0,0.400434,16.0,0,0,0,0,0,0
2,23010000,5414,1.0,0.443988,18.0,0,0,0,0,0,0
2,23010000,6879,1.0,0.444119,15.0,0,0,0,0,0,0
2,23010000,5439,1.0,0.407411,13.0,0,0,0,0,0,0
2,23010000,6880,1.0,0.403905,15.0,0,0,0,0,0,0
2,23010000,6881,1.0,0.453954,16.0,0,0,0,0,0,0
2,23010000,5434,1.0,0.383014,15.0,0,0,0,0,0,0
2,23010000,5462,1.0,0.394484,15.0,0,0,0,0,0,0
2,23010000,5463,1.0,0.409239,16.0,0,0,0,0,0,0
2,23010000,5461,1.0,0.479642,15.0,0,0,0,0,0,0
2,23010000,6883,1.0,0.395867,14.0,0,0,0,0,0,0
2,23010000,6286,1.0,0.459724,13.0,0,0,0,0,0,0
2,23010000,6225,1.0,0.411807,18.0,0,0,0,0,0,0
2,23010000,6224,1.0,0.407591,16.0,0,0,0,0,0,0
2,23010000,5785,1.0,0.431848,15.0,0,0,0,0,0,0
2,23010000,4742,1.0,0.380337,15.0,0,0,0,0,0,0
2,23010000,6287,1.0,0.465091,15.0,0,0,0,0,0,0
2,23010000,4744,1.0,0.422679,12.0,0,0,0,0,0,0
2,23010000,8239,1.0,0.459737,13.0,0,0,0,0,0,0
2,23010000,4749,1.0,0.424857,17.0,0,0,0,0,0,0
2,23010000,5418,1.0,0.482521,14.0,0,0,0,0,0,0
2,23010000,4741,1.0,0.475266,16.0,0,0,0,0,0,0
2,23010000,5468,1.0,0.515768,17.0,0,0,0,0,0,0
2,23010000,5415,1.0,0.381171,13.0,0,0,0,0,0,0
2,23010000,5467,1.0,0.474943,17.0,0,0,0,0,0,0
2,23010000,6044,1.0,0.37779,11.0,0,0,0,0,0,0
2,23010000,6090,1.0,0.384536,14.0,0,0,0,0,0,0
2,23010000,6052,1.0,0.497905,17.0,0,0,0,0,0,0
2,23010000,6050,1.0,0.439877,13.0,0,0,0,0,0,0
2,23010000,6298,1.0,0.488778,15.0,0,0,0,0,0,0
2,23010000,8891,1.0,0.416247,18.0,0,0,0,0,0,0
2,23010000,5786,1.0,0.465786,16.0,0,0,0,0,0,0
2,23010000,6226,1.0,0.38877,15.0,0,0,0,0,0,0
2,23010000,8238,1.0,0.409692,12.0,0,0,0,0,0,0
2,23010000,1092,1.0,0.452026,12.0,0,0,0,0,0,0
2,23010000,4734,1.0,0.493565,17.0,0,0,0,0,0,0
2,23010000,4729,1.0,0.423519,15.0,0,0,0,0,0,0
2,23010000,1200,2.0,0.649891,22.0,0,0,0,0,0,0
2,23010000,4210,1.0,0.379077,13.0,0,0,0,0,0,0
2,23010000,1198,1.0,0.445011,16.0,0,0,0,0,0,0
2,23010000,4214,1.0,0.379488,15.0,0,0,0,0,0,0
2,23010000,4213,1.0,0.387885,19.0,0,0,0,0,0,0
2,23010000,1197,1.0,0.395578,15.0,0,0,0,0,0,0
2,23010000,1196,1.0,0.409998,16.0,0,0,0,0,0,0
2,23010000,1199,1.0,0.368577,16.0,0,0,0,0,0,0
2,23010000,4732,1.0,0.47352,15.0,0,0,0,0,0,0
2,23010000,4900,1.0,0.509505,18.0,0,0,0,0,0,0
2,23010000,4211,1.0,0.412848,17.0,0,0,0,0,0,0
2,23010000,4731,1.0,0.349963,14.0,0,0,0,0,0,0
2,23010000,5894,1.0,0.42216,18.0,0,0,0,0,0,0
2,23010000,4728,1.0,0.465341,16.0,0,0,0,0,0,0
2,23010000,4727,1.0,0.369336,15.0,0,0,0,0,0,0
2,23010000,4730,1.0,0.483686,15.0,0,0,0,0,0,0
2,23010000,4726,1.0,0.474769,18.0,0,0,0,0,0,0
2,23010000,4495,1.0,0.378817,14.0,0,0,0,0,0,0
2,23010000,3309,1.0,0.417644,17.0,0,0,0,0,0,0
2,23010000,6284,1.0,0.471252,13.0,0,0,0,0,0,0
2,23010000,4733,1.0,0.36639,12.0,0,0,0,0,0,0
2,23010000,4209,1.0,0.410025,17.0,0,0,0,0,0,0
2,23010000,4491,1.0,0.520679,15.0,0,0,0,0,0,0
2,23010000,4492,1.0,0.584199,20.0,0,0,0,0,0,0
2,23010000,4494,1.0,0.509712,17.0,0,0,0,0,0,0
2,23010000,3308,1.0,0.426731,17.0,0,0,0,0,0,0
2,23010000,4493,1.0,0.411046,15.0,0,0,0,0,0,0
2,23010000,4500,2.0,0.686566,22.0,0,0,0,0,0,0
2,23010000,5165,1.0,0.511479,13.0,0,0,0,0,0,0
2,23010000,5164,1.0,0.502264,16.0,0,0,0,0,0,0
2,23010000,5221,1.0,0.452944,19.0,0,0,0,0,0,0
2,23010000,4496,1.0,0.43652,14.0,0,0,0,0,0,0
2,23010000,5169,1.0,0.440394,14.0,0,0,0,0,0,0
2,23010000,3307,1.0,0.506959,15.0,0,0,0,0,0,0
2,23010000,4497,1.0,0.50241,17.0,0,0,0,0,0,0
2,23010000,6871,1.0,0.425158,14.0,0,0,0,0,0,0
2,23010000,5891,1.0,0.402919,16.0,0,0,0,0,0,0
2,23010000,4899,1.0,0.429928,17.0,0,0,0,0,0,0
2,23010000,5216,1.0,0.475506,18.0,0,0,0,0,0,0
2,23010000,3306,1.0,0.364535,12.0,0,0,0,0,0,0
2,23010000,4711,1.0,0.383493,12.0,0,0,0,0,0,0
2,23010000,6869,1.0,0.445575,16.0,0,0,0,0,0,0
2,23010000,4216,1.0,0.36676,17.0,0,0,0,0,0,0
2,23010000,4215,1.0,0.371133,16.0,0,0,0,0,0,0
2,23010000,4217,1.0,0.357499,16.0,0,0,0,0,0,0
2,23010000,4218,1.0,0.3654,16.0,0,0,0,0,0,0
2,23010000,6872,1.0,0.396651,13.0,0,0,0,0,0,0
2,23010000,6870,1.0,0.343749,13.0,0,0,0,0,0,0
2,23010000,6241,1.0,0.551324,20.0,0,0,0,0,0,0
2,23010000,6868,1.0,0.418911,14.0,0,0,0,0,0,0
2,23010000,6867,1.0,0.414455,14.0,0,0,0,0,0,0
2,23010000,6231,1.0,0.39802,15.0,0,0,0,0,0,0
2,23010000,5174,1.0,0.558732,16.0,0,0,0,0,0,0
2,23010000,5173,1.0,0.325602,11.0,0,0,0,0,0,0
2,23010000,3305,1.0,0.59596,18.0,0,0,0,0,0,0
2,23010000,6233,1.0,0.421963,15.0,0,0,0,0,0,0
2,23010000,6876,1.0,0.422586,17.0,0,0,0,0,0,0
2,23010000,4222,1.0,0.424382,18.0,0,0,0,0,0,0
2,23010000,4228,1.0,0.371682,18.0,0,0,0,0,0,0
2,23010000,4219,1.0,0.371577,17.0,0,0,0,0,0,0
2,23010000,4499,1.0,0.443867,15.0,0,0,0,0,0,0
2,23010000,4226,1.0,0.380762,18.0,0,0,0,0,0,0
2,23010000,4224,1.0,0.396621,16.0,0,0,0,0,0,0
2,23010000,4225,1.0,0.376993,17.0,0,0,0,0,0,0
2,23010000,6873,1.0,0.472693,16.0,0,0,0,0,0,0
2,23010000,4221,1.0,0.399003,15.0,0,0,0,0,0,0
2,23010000,4223,1.0,0.397113,16.0,0,0,0,0,0,0
2,23010000,6875,1.0,0.503726,17.0,0,0,0,0,0,0
2,23010000,6874,1.0,0.435903,18.0,0,0,0,0,0,0
2,23010000,4220,1.0,0.406846,18.0,0,0,0,0,0,0
2,23010000,4227,1.0,0.381429,18.0,0,0,0,0,0,0
2,23010000,5892,1.0,0.482582,21.0,0,0,0,0,0,0
2,23010000,5171,1.0,0.436032,15.0,0,0,0,0,0,0
2,23010000,5896,1.0,0.470589,17.0,0,0,0,0,0,0
2,23010000,6877,1.0,0.451762,14.0,0,0,0,0,0,0
2,23010000,5172,1.0,0.602003,14.0,0,0,0,0,0,0
2,23010000,6234,1.0,0.472268,17.0,0,0,0,0,0,0
2,23010000,4498,1.0,0.45393,18.0,0,0,0,0,0,0
2,23010000,5159,1.0,0.440161,17.0,0,0,0,0,0,0
2,23010000,4212,1.0,0.413011,18.0,0,0,0,0,0,0
2,23010000,4907,1.0,0.392609,13.0,0,0,0,0,0,0
2,23010000,4908,1.0,0.526959,17.0,0,0,0,0,0,0
2,23010000,4230,1.0,0.403529,21.0,0,0,0,0,0,0
2,23010000,4909,1.0,0.394008,14.0,0,0,0,0,0,0
2,23010000,6243,1.0,0.4259,17.0,0,0,0,0,0,0
2,23010000,1195,1.0,0.386331,16.0,0,0,0,0,0,0
2,23010000,5220,1.0,0.470946,18.0,0,0,0,0,0,0
2,23010000,5890,1.0,0.472362,14.0,0,0,0,0,0,0
2,23010000,1194,1.0,0.410168,15.0,0,0,0,0,0,0
2,23010000,4910,1.0,0.595479,19.0,0,0,0,0,0,0
2,23010000,5162,1.0,0.456128,15.0,0,0,0,0,0,0
2,23010000,5161,1.0,0.458466,14.0,0,0,0,0,0,0
2,23010000,5160,1.0,0.410778,16.0,0,0,0,0,0,0
2,23010000,4906,1.0,0.456424,14.0,0,0,0,0,0,0
2,23010000,5214,1.0,0.43027,15.0,0,0,0,0,0,0
2,23010000,3318,1.0,0.398376,14.0,0,0,0,0,0,0
2,23010000,5218,1.0,0.465497,15.0,0,0,0,0,0,0
2,23010000,4901,1.0,0.39905,13.0,0,0,0,0,0,0
2,23010000,3864,1.0,0.401196,17.0,0,0,0,0,0,0
2,23010000,5166,1.0,0.38737,12.0,0,0,0,0,0,0
2,23010000,5158,1.0,0.375888,14.0,0,0,0,0,0,0
2,23010000,5212,1.0,0.392888,15.0,0,0,0,0,0,0
2,23010000,5211,1.0,0.34902,14.0,0,0,0,0,0,0
2,23010000,4904,1.0,0.434907,17.0,0,0,0,0,0,0
2,23010000,5897,1.0,0.426857,14.0,0,0,0,0,0,0
2,23010000,5167,1.0,0.607731,19.0,0,0,0,0,0,0
2,23010000,5168,1.0,0.435264,15.0,0,0,0,0,0,0
2,23010000,4903,1.0,0.484208,20.0,0,0,0,0,0,0
2,23010000,5163,1.0,0.581982,19.0,0,0,0,0,0,0
2,23010000,5170,1.0,0.412622,13.0,0,0,0,0,0,0
2,23010000,5175,1.0,0.406731,15.0,0,0,0,0,0,0
2,23010000,7200,2.0,0.742015,21.0,0,0,0,0,0,0
2,23010000,5213,1.0,0.335765,15.0,0,0,0,0,0,0
2,23010000,4902,1.0,0.419262,13.0,0,0,0,0,0,0
2,23010000,5893,1.0,0.423659,11.0,0,0,0,0,0,0
2,23010000,5157,1.0,0.441135,17.0,0,0,0,0,0,0
2,23010000,5895,1.0,0.417592,15.0,0,0,0,0,0,0
2,23010000,6232,1.0,0.408362,19.0,0,0,0,0,0,0
2,23010000,5217,1.0,0.383419,17.0,0,0,0,0,0,0
2,23010000,5215,1.0,0.362658,16.0,0,0,0,0,0,0
2,23010000,5219,1.0,0.380892,16.0,0,0,0,0,0,0
2,23010000,4905,1.0,0.434336,15.0,0,0,0,0,0,0
2,23010000,5222,1.0,0.4565,14.0,0,0,0,0,0,0
2,23010000,4709,1.0,0.368798,13.0,0,0,0,0,0,0
2,23010000,5210,1.0,0.380485,16.0,0,0,0,0,0,0
2,23010000,5209,1.0,0.374268,15.0,0,0,0,0,0,0
2,23010000,6878,1.0,0.435866,18.0,0,0,0,0,0,0
2,23010000,3319,1.0,0.392232,17.0,0,0,0,0,0,0
2,23010000,4229,1.0,0.385283,16.0,0,0,0,0,0,0
2,23010000,4924,1.0,0.407252,16.0,0,0,0,0,0,0
2,23010000,4926,1.0,0.495568,18.0,0,0,0,0,0,0
2,23010000,4925,1.0,0.551691,17.0,0,0,0,0,0,0
2,23010000,1513,1.0,0.353906,17.0,0,0,0,0,0,0
2,23010000,1515,1.0,0.350437,18.0,0,0,0,0,0,0
2,23010000,1516,1.0,0.390425,15.0,0,0,0,0,0,0
2,23010000,1480,1.0,0.449506,14.0,0,0,0,0,0,0
2,23010000,1514,1.0,0.415789,15.0,0,0,0,0,0,0
2,23010000,4923,1.0,0.405316,19.0,0,0,0,0,0,0
2,23010000,3881,1.0,0.414959,16.0,0,0,0,0,0,0
2,23010000,1517,1.0,0.372967,19.0,0,0,0,0,0,0
2,23010000,8210,1.0,0.452436,15.0,0,0,0,0,0,0
2,23010000,4913,1.0,0.409087,17.0,0,0,0,0,0,0
2,23010000,3885,1.0,0.379406,14.0,0,0,0,0,0,0
2,23010000,4935,1.0,0.371861,15.0,0,0,0,0,0,0
2,23010000,3858,1.0,0.42783,14.0,0,0,0,0,0,0
2,23010000,8389,1.0,0.378351,12.0,0,0,0,0,0,0
2,23010000,4914,1.0,0.420642,15.0,0,0,0,0,0,0
2,23010000,8388,1.0,0.386873,15.0,0,0,0,0,0,0
2,23010000,8383,1.0,0.4496,14.0,0,0,0,0,0,0
2,23010000,3860,1.0,0.446516,14.0,0,0,0,0,0,0
2,23010000,3884,1.0,0.465514,16.0,0,0,0,0,0,0
2,23010000,1524,1.0,0.382133,16.0,0,0,0,0,0,0
2,23010000,1518,1.0,0.393865,16.0,0,0,0,0,0,0
2,23010000,3329,1.0,0.42201,13.0,0,0,0,0,0,0
2,23010000,3328,1.0,0.424972,15.0,0,0,0,0,0,0
2,23010000,3330,1.0,0.414817,13.0,0,0,0,0,0,0
2,23010000,1491,1.0,0.455765,17.0,0,0,0,0,0,0
2,23010000,3331,1.0,0.507083,20.0,0,0,0,0,0,0
2,23010000,5206,1.0,0.350689,14.0,0,0,0,0,0,0
2,23010000,1519,1.0,0.37388,17.0,0,0,0,0,0,0
2,23010000,1596,1.0,0.512966,17.0,0,0,0,0,0,0
2,23010000,1520,1.0,0.367584,15.0,0,0,0,0,0,0
2,23010000,1522,1.0,0.387754,17.0,0,0,0,0,0,0
2,23010000,1523,1.0,0.38684,15.0,0,0,0,0,0,0
2,23010000,1521,1.0,0.377021,15.0,0,0,0,0,0,0
2,23010000,5207,1.0,0.378767,15.0,0,0,0,0,0,0
2,23010000,1592,1.0,0.569306,20.0,0,0,0,0,0,0
2,23010000,1525,1.0,0.394882,16.0,0,0,0,0,0,0
2,23010000,5200,1.0,0.377292,15.0,0,0,0,0,0,0
2,23010000,5208,1.0,0.355397,15.0,0,0,0,0,0,0
2,23010000,8385,1.0,0.45029,17.0,0,0,0,0,0,0
2,23010000,1941,1.0,0.463162,15.0,0,0,0,0,0,0
2,23010000,4928,1.0,0.401827,15.0,0,0,0,0,0,0
2,23010000,4927,1.0,0.451416,17.0,0,0,0,0,0,0
2,23010000,4929,1.0,0.447119,17.0,0,0,0,0,0,0
2,23010000,4931,1.0,0.389563,17.0,0,0,0,0,0,0
2,23010000,4930,1.0,0.352352,13.0,0,0,0,0,0,0
2,23010000,8380,1.0,0.395154,15.0,0,0,0,0,0,0
2,23010000,4932,1.0,0.423734,14.0,0,0,0,0,0,0
2,23010000,4933,1.0,0.374433,15.0,0,0,0,0,0,0
2,23010000,8381,1.0,0.436834,19.0,0,0,0,0,0,0
2,23010000,8379,1.0,0.365521,14.0,0,0,0,0,0,0
2,23010000,8384,1.0,0.456465,15.0,0,0,0,0,0,0
2,23010000,3895,1.0,0.416231,15.0,0,0,0,0,0,0
2,23010000,3897,1.0,0.422498,17.0,0,0,0,0,0,0
2,23010000,3898,1.0,0.451133,18.0,0,0,0,0,0,0
2,23010000,3900,2.0,0.663321,22.0,0,0,0,0,0,0
2,23010000,3899,1.0,0.367719,14.0,0,0,0,0,0,0
2,23010000,1594,1.0,0.455949,16.0,0,0,0,0,0,0
2,23010000,3863,1.0,0.460153,19.0,0,0,0,0,0,0
2,23010000,4934,1.0,0.441074,16.0,0,0,0,0,0,0
2,23010000,5205,1.0,0.37496,14.0,0,0,0,0,0,0
2,23010000,8378,1.0,0.351613,13.0,0,0,0,0,0,0
2,23010000,8377,1.0,0.383196,16.0,0,0,0,0,0,0
2,23010000,8376,1.0,0.382092,15.0,0,0,0,0,0,0
2,23010000,8374,1.0,0.47338,15.0,0,0,0,0,0,0
2,23010000,8373,1.0,0.406616,14.0,0,0,0,0,0,0
2,23010000,8375,1.0,0.385309,15.0,0,0,0,0,0,0
2,23010000,8372,1.0,0.39804,10.0,0,0,0,0,0,0
2,23010000,8371,1.0,0.528009,18.0,0,0,0,0,0,0
2,23010000,3896,1.0,0.499058,16.0,0,0,0,0,0,0
2,23010000,8387,1.0,0.437902,15.0,0,0,0,0,0,0
2,23010000,5177,1.0,0.4813,15.0,0,0,0,0,0,0
2,23010000,3886,1.0,0.442416,19.0,0,0,0,0,0,0
2,23010000,8208,1.0,0.486265,14.0,0,0,0,0,0,0
2,23010000,8197,1.0,0.416867,16.0,0,0,0,0,0,0
2,23010000,8198,1.0,0.387698,17.0,0,0,0,0,0,0
2,23010000,3859,1.0,0.43095,15.0,0,0,0,0,0,0
2,23010000,1478,1.0,0.480678,15.0,0,0,0,0,0,0
2,23010000,3888,1.0,0.400947,13.0,0,0,0,0,0,0
2,23010000,3891,1.0,0.431817,17.0,0,0,0,0,0,0
2,23010000,3892,1.0,0.365815,14.0,0,0,0,0,0,0
2,23010000,3890,1.0,0.387815,14.0,0,0,0,0,0,0
2,23010000,3889,1.0,0.471508,18.0,0,0,0,0,0,0
2,23010000,3887,1.0,0.406041,16.0,0,0,0,0,0,0
2,23010000,4922,1.0,0.392924,15.0,0,0,0,0,0,0
2,23010000,1479,1.0,0.417393,16.0,0,0,0,0,0,0
2,23010000,4912,1.0,0.428971,14.0,0,0,0,0,0,0
2,23010000,8386,1.0,0.391775,14.0,0,0,0,0,0,0
2,23010000,8209,1.0,0.531993,19.0,0,0,0,0,0,0
2,23010000,1499,1.0,0.452415,15.0,0,0,0,0,0,0
2,23010000,1493,1.0,0.435491,17.0,0,0,0,0,0,0
2,23010000,1492,1.0,0.440768,19.0,0,0,0,0,0,0
2,23010000,5198,1.0,0.442781,17.0,0,0,0,0,0,0
2,23010000,1494,1.0,0.352836,14.0,0,0,0,0,0,0
2,23010000,1477,1.0,0.409222,17.0,0,0,0,0,0,0
2,23010000,1474,1.0,0.380464,14.0,0,0,0,0,0,0
2,23010000,1798,1.0,0.446225,17.0,0,0,0,0,0,0
2,23010000,1495,1.0,0.499956,19.0,0,0,0,0,0,0
2,23010000,5196,1.0,0.387959,15.0,0,0,0,0,0,0
2,23010000,1497,1.0,0.412105,15.0,0,0,0,0,0,0
2,23010000,5197,1.0,0.324801,13.0,0,0,0,0,0,0
2,23010000,1797,1.0,0.399095,15.0,0,0,0,0,0,0
2,23010000,1498,1.0,0.60652,19.0,0,0,0,0,0,0
2,23010000,1496,1.0,0.556715,16.0,0,0,0,0,0,0
2,23010000,3882,1.0,0.537467,18.0,0,0,0,0,0,0
2,23010000,5199,1.0,0.350635,14.0,0,0,0,0,0,0
2,23010000,5195,1.0,0.340963,14.0,0,0,0,0,0,0
2,23010000,8199,1.0,0.477374,16.0,0,0,0,0,0,0
2,23010000,8201,1.0,0.45266,18.0,0,0,0,0,0,0
2,23010000,3894,1.0,0.38365,15.0,0,0,0,0,0,0
2,23010000,8200,1.0,0.436793,17.0,0,0,0,0,0,0
2,23010000,8196,1.0,0.392452,14.0,0,0,0,0,0,0
2,23010000,3893,1.0,0.459292,16.0,0,0,0,0,0,0
2,23010000,3332,1.0,0.528279,19.0,0,0,0,0,0,0
2,23010000,8203,1.0,0.433695,13.0,0,0,0,0,0,0
2,23010000,8202,1.0,0.372448,14.0,0,0,0,0,0,0
2,23010000,8206,1.0,0.467171,15.0,0,0,0,0,0,0
2,23010000,8390,1.0,0.462934,19.0,0,0,0,0,0,0
2,23010000,1799,1.0,0.443849,17.0,0,0,0,0,0,0
2,23010000,8207,1.0,0.526034,15.0,0,0,0,0,0,0
2,23010000,3883,1.0,0.418837,15.0,0,0,0,0,0,0
2,23010000,1500,2.0,0.7391,21.0,0,0,0,0,0,0
2,23010000,1568,1.0,0.531916,16.0,0,0,0,0,0,0
2,23010000,5192,1.0,0.367186,16.0,0,0,0,0,0,0
2,23010000,5190,1.0,0.339144,16.0,0,0,0,0,0,0
2,23010000,8382,1.0,0.439134,14.0,0,0,0,0,0,0
2,23010000,5191,1.0,0.410537,17.0,0,0,0,0,0,0
2,23010000,5189,1.0,0.4546,16.0,0,0,0,0,0,0
2,23010000,5193,1.0,0.383904,15.0,0,0,0,0,0,0
2,23010000,8370,1.0,0.382275,15.0,0,0,0,0,0,0
2,23010000,1595,1.0,0.367506,12.0,0,0,0,0,0,0
2,23010000,5194,1.0,0.384707,16.0,0,0,0,0,0,0
2,23010000,1795,1.0,0.507889,15.0,0,0,0,0,0,0
2,23010000,1597,1.0,0.433844,17.0,0,0,0,0,0,0
2,23010000,3861,1.0,0.404613,16.0,0,0,0,0,0,0
2,23010000,5204,1.0,0.345662,16.0,0,0,0,0,0,0
2,23010000,1598,1.0,0.477147,19.0,0,0,0,0,0,0
2,23010000,4911,1.0,0.422106,12.0,0,0,0,0,0,0
2,23010000,1796,1.0,0.431177,15.0,0,0,0,0,0,0
2,23010000,1599,1.0,0.430481,15.0,0,0,0,0,0,0
2,23010000,1476,1.0,0.455544,14.0,0,0,0,0,0,0
2,23010000,3862,1.0,0.409529,16.0,0,0,0,0,0,0
2,23010000,1569,1.0,0.459128,14.0,0,0,0,0,0,0
2,23010000,8205,1.0,0.471074,15.0,0,0,0,0,0,0
2,23010000,8204,1.0,0.479462,17.0,0,0,0,0,0,0
2,23010000,4915,1.0,0.445493,17.0,0,0,0,0,0,0
2,23010000,8391,1.0,0.361512,14.0,0,0,0,0,0,0
2,23010000,5176,1.0,0.361924,14.0,0,0,0,0,0,0
2,23010000,1548,1.0,0.452778,14.0,0,0,0,0,0,0
2,23010000,440,1.0,0.406289,16.0,0,0,0,0,0,0
2,23010000,439,1.0,0.347576,15.0,0,0,0,0,0,0
2,23010000,438,1.0,0.383384,15.0,0,0,0,0,0,0
2,23010000,5760,1.0,0.484099,16.0,0,0,0,0,0,0
2,23010000,5762,1.0,0.439376,14.0,0,0,0,0,0,0
2,23010000,8216,1.0,0.42158,14.0,0,0,0,0,0,0
2,23010000,5763,1.0,0.436545,14.0,0,0,0,0,0,0
2,23010000,5765,1.0,0.42144,13.0,0,0,0,0,0,0
2,23010000,5764,1.0,0.468542,16.0,0,0,0,0,0,0
2,23010000,437,1.0,0.380616,17.0,0,0,0,0,0,0
2,23010000,8355,1.0,0.393366,10.0,0,0,0,0,0,0
2,23010000,8345,1.0,0.400091,16.0,0,0,0,0,0,0
2,23010000,8904,1.0,0.390557,15.0,0,0,0,0,0,0
2,23010000,1571,1.0,0.475722,16.0,0,0,0,0,0,0
2,23010000,5817,1.0,0.377097,16.0,0,0,0,0,0,0
2,23010000,965,1.0,0.416378,15.0,0,0,0,0,0,0
2,23010000,5829,1.0,0.352832,12.0,0,0,0,0,0,0
2,23010000,5761,1.0,0.398378,12.0,0,0,0,0,0,0
2,23010000,443,1.0,0.377526,15.0,0,0,0,0,0,0
2,23010000,436,1.0,0.367713,15.0,0,0,0,0,0,0
2,23010000,1550,1.0,0.43114,19.0,0,0,0,0,0,0
2,23010000,1549,1.0,0.416486,17.0,0,0,0,0,0,0
2,23010000,8213,1.0,0.414766,19.0,0,0,0,0,0,0
2,23010000,8214,1.0,0.393078,16.0,0,0,0,0,0,0
2,23010000,8215,1.0,0.390137,16.0,0,0,0,0,0,0
2,23010000,7619,1.0,0.368379,12.0,0,0,0,0,0,0
2,23010000,6084,1.0,0.372807,15.0,0,0,0,0,0,0
2,23010000,1552,1.0,0.533252,20.0,0,0,0,0,0,0
2,23010000,1556,1.0,0.407455,14.0,0,0,0,0,0,0
2,23010000,1555,1.0,0.489632,20.0,0,0,0,0,0,0
2,23010000,1557,1.0,0.408966,13.0,0,0,0,0,0,0
2,23010000,1558,1.0,0.54084,18.0,0,0,0,0,0,0
2,23010000,1553,1.0,0.474459,14.0,0,0,0,0,0,0
2,23010000,1559,1.0,0.521962,17.0,0,0,0,0,0,0
2,23010000,1554,1.0,0.382169,14.0,0,0,0,0,0,0
2,23010000,8902,1.0,0.344813,11.0,0,0,0,0,0,0
2,23010000,5771,1.0,0.674927,22.0,0,0,0,0,0,0
2,23010000,6061,1.0,0.510695,16.0,0,0,0,0,0,0
2,23010000,8212,1.0,0.510721,17.0,0,0,0,0,0,0
2,23010000,1551,1.0,0.413216,16.0,0,0,0,0,0,0
2,23010000,6062,1.0,0.478537,16.0,0,0,0,0,0,0
2,23010000,5790,1.0,0.442163,17.0,0,0,0,0,0,0
2,23010000,434,1.0,0.383511,14.0,0,0,0,0,0,0
2,23010000,5264,1.0,0.400834,18.0,0,0,0,0,0,0
2,23010000,5827,1.0,0.382859,16.0,0,0,0,0,0,0
2,23010000,5822,1.0,0.382306,17.0,0,0,0,0,0,0
2,23010000,5828,1.0,0.398091,15.0,0,0,0,0,0,0
2,23010000,1600,1.0,0.523679,18.0,0,0,0,0,0,0
2,23010000,5826,1.0,0.38653,15.0,0,0,0,0,0,0
2,23010000,427,1.0,0.375069,15.0,0,0,0,0,0,0
2,23010000,8211,1.0,0.591535,17.0,0,0,0,0,0,0
2,23010000,5849,1.0,0.375481,17.0,0,0,0,0,0,0
