step,t,atom_id,mol_id,x,y,z,S,xlo,xhi,ylo,yhi,zlo,zhi
1,23000000,7055,48.0,9.71655,8.39981,6.80009,-6.13,0,0,0,0,0,0
1,23000000,486,4.0,10.8915,10.1202,6.85997,-6.645,0,0,0,0,0,0
1,23000000,485,4.0,10.8312,9.94775,6.50416,-6.658,0,0,0,0,0,0
1,23000000,484,4.0,10.4474,9.85155,6.46021,-6.773,0,0,0,0,0,0
1,23000000,483,4.0,10.3849,9.71231,6.10172,-6.813,0,0,0,0,0,0
1,23000000,6635,45.0,1.17212,3.1043,12.8065,-6.704,0,0,0,0,0,0
1,23000000,5907,40.0,3.80071,9.12396,12.0309,-5.15,0,0,0,0,0,0
1,23000000,4088,28.0,11.9863,6.42453,2.73998,-5.749,0,0,0,0,0,0
1,23000000,4091,28.0,11.2817,5.75531,2.41863,-5.436,0,0,0,0,0,0
1,23000000,4092,28.0,10.9611,5.96353,2.47199,-5.707,0,0,0,0,0,0
1,23000000,4090,28.0,11.6279,5.94118,2.41849,-5.527,0,0,0,0,0,0
1,23000000,5906,40.0,3.48924,9.22595,11.8156,-5.113,0,0,0,0,0,0
1,23000000,7053,48.0,9.32908,8.15923,6.37118,-6.138,0,0,0,0,0,0
1,23000000,6320,43.0,10.2351,12.985,12.505,-8.063,0,0,0,0,0,0
1,23000000,329,3.0,6.51007,7.24403,4.72086,-5.561,0,0,0,0,0,0
1,23000000,6692,45.0,12.8916,15.0337,11.9623,-5.249,0,0,0,0,0,0
1,23000000,1583,11.0,4.11751,4.50508,12.5174,-5.927,0,0,0,0,0,0
1,23000000,5928,40.0,2.3012,13.5014,15.4915,-5.02,0,0,0,0,0,0
1,23000000,500,4.0,11.4629,8.46176,8.64417,-5.895,0,0,0,0,0,0
1,23000000,7052,48.0,9.10147,8.27056,6.07143,-6.225,0,0,0,0,0,0
1,23000000,5939,40.0,0.407497,13.7259,1.12179,-5.722,0,0,0,0,0,0
1,23000000,5914,40.0,3.7906,10.4157,13.6313,-5.262,0,0,0,0,0,0
1,23000000,7051,48.0,8.80835,8.03743,6.00002,-6.183,0,0,0,0,0,0
1,23000000,491,4.0,12.0719,10.5727,7.87566,-5.829,0,0,0,0,0,0
1,23000000,492,4.0,12.3125,10.2741,7.82211,-5.672,0,0,0,0,0,0
1,23000000,493,4.0,12.2436,9.98836,8.08382,-5.646,0,0,0,0,0,0
1,23000000,5916,40.0,3.86969,10.9058,13.9911,-5.383,0,0,0,0,0,0
1,23000000,5918,40.0,3.66512,11.4858,14.2327,-5.264,0,0,0,0,0,0
1,23000000,5919,40.0,3.32404,11.3356,14.1406,-5.18,0,0,0,0,0,0
1,23000000,5923,40.0,2.97196,12.4262,14.6726,-4.993,0,0,0,0,0,0
1,23000000,5920,40.0,3.02565,11.4591,14.3493,-5.054,0,0,0,0,0,0
1,23000000,5921,40.0,3.08669,11.8364,14.4159,-5.061,0,0,0,0,0,0
1,23000000,494,4.0,12.388,9.62665,8.00764,-5.557,0,0,0,0,0,0
1,23000000,5922,40.0,2.82296,12.0612,14.6179,-5.003,0,0,0,0,0,0
1,23000000,5917,40.0,3.91448,11.3026,14.0117,-5.413,0,0,0,0,0,0
1,23000000,5930,40.0,2.15363,13.9249,15.9642,-4.959,0,0,0,0,0,0
1,23000000,7054,48.0,9.49096,8.48461,6.49616,-6.282,0,0,0,0,0,0
1,23000000,5915,40.0,3.90593,10.7866,13.6276,-5.399,0,0,0,0,0,0
1,23000000,8090,54.0,7.85647,9.98724,11.2591,-8.286,0,0,0,0,0,0
1,23000000,1587,11.0,5.1878,4.60204,12.7403,-5.306,0,0,0,0,0,0
1,23000000,6643,45.0,2.11766,1.66781,14.5198,-5.522,0,0,0,0,0,0
1,23000000,6646,45.0,1.31537,1.08213,14.3367,-5.325,0,0,0,0,0,0
1,23000000,1588,11.0,5.55564,4.55335,12.8538,-5.271,0,0,0,0,0,0
1,23000000,2313,16.0,5.48536,9.27027,10.5052,-6.276,0,0,0,0,0,0
1,23000000,2314,16.0,5.74523,9.55457,10.5656,-6.482,0,0,0,0,0,0
1,23000000,1586,11.0,4.94547,4.77174,13.0013,-5.358,0,0,0,0,0,0
1,23000000,1584,11.0,4.46204,4.49249,12.6945,-5.587,0,0,0,0,0,0
1,23000000,6636,45.0,1.44575,3.12189,13.0875,-6.506,0,0,0,0,0,0
1,23000000,6650,45.0,0.483251,16.1246,14.9738,-5.179,0,0,0,0,0,0
1,23000000,6610,45.0,12.9981,6.87884,7.07611,-5.432,0,0,0,0,0,0
1,23000000,6609,45.0,12.9803,7.22989,7.24743,-5.405,0,0,0,0,0,0
1,23000000,6318,43.0,10.641,13.3278,12.9148,-7.98,0,0,0,0,0,0
1,23000000,1585,11.0,4.58634,4.81802,12.8691,-5.388,0,0,0,0,0,0
1,23000000,6645,45.0,1.67961,1.23212,14.2987,-5.419,0,0,0,0,0,0
1,23000000,6647,45.0,1.26189,0.801834,14.5944,-5.256,0,0,0,0,0,0
1,23000000,6649,45.0,0.84947,0.396783,14.8974,-5.144,0,0,0,0,0,0
1,23000000,5936,40.0,1.01624,14.4989,1.40249,-5.423,0,0,0,0,0,0
1,23000000,6648,45.0,0.88458,0.676639,14.6286,-5.157,0,0,0,0,0,0
1,23000000,2315,16.0,5.78906,9.63644,10.941,-6.656,0,0,0,0,0,0
1,23000000,8580,58.0,5.85321,8.76299,16.1159,-6.504,0,0,0,0,0,0
1,23000000,6312,43.0,11.7329,14.3638,14.1087,-7.077,0,0,0,0,0,0
1,23000000,4089,28.0,11.6543,6.22064,2.70514,-5.708,0,0,0,0,0,0
1,23000000,2312,16.0,5.39038,9.19472,10.1249,-6.244,0,0,0,0,0,0
1,23000000,5934,40.0,1.52674,14.4941,1.03639,-5.318,0,0,0,0,0,0
1,23000000,6316,43.0,10.8945,13.7145,13.3582,-7.85,0,0,0,0,0,0
1,23000000,2317,16.0,6.09509,10.0727,11.3551,-6.946,0,0,0,0,0,0
1,23000000,6654,45.0,15.0802,0.620847,14.9394,-5.094,0,0,0,0,0,0
1,23000000,6655,45.0,14.7532,0.829071,15.0113,-5.07,0,0,0,0,0,0
1,23000000,6653,45.0,15.4098,0.749346,15.0838,-5.109,0,0,0,0,0,0
1,23000000,6651,45.0,16.0481,0.605227,15.1027,-5.11,0,0,0,0,0,0
1,23000000,6652,45.0,15.6926,0.499369,15.0169,-5.089,0,0,0,0,0,0
1,23000000,6657,45.0,14.1324,0.950839,14.9334,-5.124,0,0,0,0,0,0
1,23000000,6656,45.0,14.4302,0.717344,14.7945,-5.115,0,0,0,0,0,0
1,23000000,8065,54.0,12.4068,14.6797,0.375201,-7.038,0,0,0,0,0,0
1,23000000,6317,43.0,10.742,13.3688,13.2948,-8.194,0,0,0,0,0,0
1,23000000,504,4.0,10.6189,7.67064,9.28149,-6.082,0,0,0,0,0,0
1,23000000,503,4.0,10.8713,7.72232,8.98392,-5.878,0,0,0,0,0,0
1,23000000,505,4.0,10.5628,7.28391,9.33499,-6.027,0,0,0,0,0,0
1,23000000,501,4.0,11.3257,8.0904,8.7098,-5.735,0,0,0,0,0,0
1,23000000,502,4.0,11.018,8.08565,8.95462,-5.879,0,0,0,0,0,0
1,23000000,5931,40.0,2.10801,14.0375,0.544201,-5.027,0,0,0,0,0,0
1,23000000,496,4.0,12.0129,9.4052,8.51033,-5.574,0,0,0,0,0,0
1,23000000,7056,48.0,9.75445,8.70306,7.05489,-6.215,0,0,0,0,0,0
1,23000000,8067,54.0,12.0156,14.3451,15.743,-7.487,0,0,0,0,0,0
1,23000000,8578,58.0,5.17466,8.6668,16.0231,-5.748,0,0,0,0,0,0
1,23000000,8574,58.0,4.82762,9.35233,15.5706,-5.708,0,0,0,0,0,0
1,23000000,327,3.0,6.70668,6.63974,4.49113,-5.479,0,0,0,0,0,0
1,23000000,8579,58.0,5.50803,8.59759,0.420297,-6.049,0,0,0,0,0,0
1,23000000,8576,58.0,4.82414,8.71129,15.4572,-5.603,0,0,0,0,0,0
1,23000000,325,3.0,7.05046,6.11139,4.22896,-5.485,0,0,0,0,0,0
1,23000000,8577,58.0,5.17673,8.67794,15.6373,-5.867,0,0,0,0,0,0
1,23000000,326,3.0,7.02815,6.49425,4.30266,-5.564,0,0,0,0,0,0
1,23000000,8575,58.0,4.62193,9.03081,15.5213,-5.489,0,0,0,0,0,0
1,23000000,5932,40.0,2.01822,14.4229,0.59018,-5.089,0,0,0,0,0,0
1,23000000,2316,16.0,6.04403,9.92143,10.9905,-6.847,0,0,0,0,0,0
1,23000000,324,3.0,7.35641,6.01635,4.01532,-5.5,0,0,0,0,0,0
1,23000000,5935,40.0,1.40265,14.5214,1.40735,-5.381,0,0,0,0,0,0
1,23000000,331,3.0,6.98162,7.64712,4.90551,-5.757,0,0,0,0,0,0
1,23000000,6696,45.0,12.5913,13.9424,12.0676,-5.727,0,0,0,0,0,0
1,23000000,6319,43.0,10.3921,13.0285,12.8609,-8.347,0,0,0,0,0,0
1,23000000,6693,45.0,13.158,14.782,12.0947,-5.153,0,0,0,0,0,0
1,23000000,1589,11.0,5.80121,4.38796,12.617,-5.198,0,0,0,0,0,0
1,23000000,498,4.0,11.6286,9.02798,8.93747,-5.832,0,0,0,0,0,0
1,23000000,8066,54.0,12.3831,14.3901,15.9,-7.37,0,0,0,0,0,0
1,23000000,6694,45.0,13.054,14.4122,12.0061,-5.257,0,0,0,0,0,0
1,23000000,495,4.0,12.3589,9.37127,8.3172,-5.427,0,0,0,0,0,0
1,23000000,497,4.0,11.9641,9.06521,8.72313,-5.631,0,0,0,0,0,0
1,23000000,1590,11.0,5.74287,4.02287,12.5533,-5.254,0,0,0,0,0,0
1,23000000,499,4.0,11.5243,8.66753,8.97063,-5.909,0,0,0,0,0,0
1,23000000,1582,11.0,4.09177,4.78474,12.2618,-5.947,0,0,0,0,0,0
1,23000000,5937,40.0,0.903323,14.1432,1.26248,-5.489,0,0,0,0,0,0
1,23000000,4847,33.0,14.4799,8.19024,4.79177,-5.07,0,0,0,0,0,0
1,23000000,4849,33.0,13.8358,8.10767,4.93385,-5.416,0,0,0,0,0,0
1,23000000,482,4.0,10.0626,9.4711,6.10345,-6.837,0,0,0,0,0,0
1,23000000,321,3.0,8.02116,6.32547,3.69615,-5.807,0,0,0,0,0,0
1,23000000,5938,40.0,0.53041,14.0539,1.29657,-5.591,0,0,0,0,0,0
1,23000000,8057,54.0,14.2294,15.2568,0.670514,-5.875,0,0,0,0,0,0
1,23000000,8059,54.0,13.7359,15.6821,0.803477,-5.82,0,0,0,0,0,0
1,23000000,8058,54.0,14.1188,15.6259,0.766578,-5.792,0,0,0,0,0,0
1,23000000,8056,54.0,14.0194,15.1883,16.1279,-5.919,0,0,0,0,0,0
1,23000000,6375,43.0,6.2588,12.4364,13.3154,-6.932,0,0,0,0,0,0
1,23000000,8060,54.0,13.593,15.524,1.12307,-6.09,0,0,0,0,0,0
1,23000000,8061,54.0,13.21,15.4564,1.09656,-6.214,0,0,0,0,0,0
1,23000000,8753,59.0,10.2445,12.0371,15.0332,-10.794,0,0,0,0,0,0
1,23000000,8741,59.0,12.6234,14.1769,1.52276,-7.285,0,0,0,0,0,0
1,23000000,8587,58.0,7.31104,9.58589,1.41114,-7.97,0,0,0,0,0,0
1,23000000,8742,59.0,12.2643,14.0891,1.39151,-7.553,0,0,0,0,0,0
1,23000000,8991,60.0,12.4941,13.1384,15.9265,-8.287,0,0,0,0,0,0
1,23000000,8588,58.0,7.40535,9.64727,1.78372,-7.888,0,0,0,0,0,0
1,23000000,8069,54.0,11.6666,13.9855,15.3205,-7.933,0,0,0,0,0,0
1,23000000,2325,16.0,7.79441,11.3416,12.8754,-8.858,0,0,0,0,0,0
1,23000000,2321,16.0,6.96407,10.6552,12.096,-7.868,0,0,0,0,0,0
1,23000000,2327,16.0,8.1442,11.7379,13.2423,-9.145,0,0,0,0,0,0
1,23000000,2323,16.0,7.38576,10.9663,12.477,-8.392,0,0,0,0,0,0
1,23000000,6683,45.0,11.2917,1.32231,11.8045,-5.582,0,0,0,0,0,0
1,23000000,8923,60.0,2.98871,9.34152,13.1777,-5.026,0,0,0,0,0,0
1,23000000,8589,58.0,7.74341,9.86176,1.80797,-8.354,0,0,0,0,0,0
1,23000000,8064,54.0,12.7704,14.8154,0.441278,-6.779,0,0,0,0,0,0
1,23000000,6684,45.0,11.6766,1.34535,11.7158,-5.554,0,0,0,0,0,0
1,23000000,8092,54.0,7.41031,9.63987,10.9109,-7.854,0,0,0,0,0,0
1,23000000,6682,45.0,11.0677,1.5387,11.5622,-5.479,0,0,0,0,0,0
1,23000000,8062,54.0,13.1682,15.2105,0.805593,-6.289,0,0,0,0,0,0
1,23000000,6377,43.0,6.66224,12.9031,13.6124,-7.408,0,0,0,0,0,0
1,23000000,6372,43.0,5.54195,12.052,12.7332,-6.003,0,0,0,0,0,0
1,23000000,8927,60.0,2.19172,9.82485,12.2586,-5.177,0,0,0,0,0,0
1,23000000,8987,60.0,11.8357,12.3723,15.1208,-9.261,0,0,0,0,0,0
1,23000000,6687,45.0,12.4681,0.826083,12.067,-5.381,0,0,0,0,0,0
1,23000000,6686,45.0,12.266,1.11849,11.8932,-5.486,0,0,0,0,0,0
1,23000000,6376,43.0,6.30164,12.8027,13.4806,-7.032,0,0,0,0,0,0
1,23000000,6368,43.0,4.69919,11.6439,11.8774,-5.567,0,0,0,0,0,0
1,23000000,6378,43.0,6.6695,13.2128,13.8576,-7.285,0,0,0,0,0,0
1,23000000,8063,54.0,12.8024,15.1258,0.686982,-6.461,0,0,0,0,0,0
1,23000000,6680,45.0,10.4178,1.72537,11.495,-5.291,0,0,0,0,0,0
1,23000000,8925,60.0,2.59442,9.48335,12.6954,-5.107,0,0,0,0,0,0
1,23000000,6685,45.0,11.8789,1.07528,11.9113,-5.553,0,0,0,0,0,0
1,23000000,8993,60.0,12.8716,13.4891,0.499411,-7.878,0,0,0,0,0,0
1,23000000,8598,58.0,9.37233,11.4818,3.69729,-7.81,0,0,0,0,0,0
1,23000000,8924,60.0,2.96456,9.4221,12.7949,-5.049,0,0,0,0,0,0
1,23000000,8754,59.0,9.9196,12.0566,14.8199,-10.789,0,0,0,0,0,0
1,23000000,8926,60.0,2.53593,9.65353,12.3401,-5.063,0,0,0,0,0,0
1,23000000,2336,16.0,10.0229,13.3697,14.8925,-9.306,0,0,0,0,0,0
1,23000000,8980,60.0,10.4267,11.2413,13.6705,-10.326,0,0,0,0,0,0
1,23000000,6370,43.0,5.15241,11.8326,12.2891,-5.806,0,0,0,0,0,0
1,23000000,8583,58.0,6.40507,9.18676,0.582318,-7.126,0,0,0,0,0,0
1,23000000,7481,50.0,3.59053,2.8146,5.76051,-5.414,0,0,0,0,0,0
1,23000000,8585,58.0,6.85467,9.29881,1.0177,-7.603,0,0,0,0,0,0
1,23000000,8582,58.0,6.46026,8.82188,0.459079,-7.196,0,0,0,0,0,0
1,23000000,8586,58.0,6.94188,9.41824,1.37212,-7.572,0,0,0,0,0,0
1,23000000,7480,50.0,3.83285,3.09778,5.87693,-5.328,0,0,0,0,0,0
1,23000000,7478,50.0,4.13077,2.76942,6.37158,-5.439,0,0,0,0,0,0
1,23000000,2324,16.0,7.72572,11.1435,12.5405,-8.686,0,0,0,0,0,0
1,23000000,7479,50.0,4.16578,2.98048,6.0584,-5.446,0,0,0,0,0,0
1,23000000,7474,50.0,4.76366,2.16759,7.35058,-5.678,0,0,0,0,0,0
1,23000000,8988,60.0,12.0132,12.7084,15.1619,-8.82,0,0,0,0,0,0
1,23000000,8584,58.0,6.47424,9.23736,0.977592,-7.196,0,0,0,0,0,0
1,23000000,7482,50.0,3.21741,2.90655,5.71415,-5.324,0,0,0,0,0,0
1,23000000,2326,16.0,8.11678,11.5534,12.8992,-9.067,0,0,0,0,0,0
1,23000000,6688,45.0,12.4762,0.459317,11.9234,-5.386,0,0,0,0,0,0
1,23000000,6690,45.0,12.7358,15.666,11.921,-5.339,0,0,0,0,0,0
1,23000000,2335,16.0,9.69373,13.1506,14.8536,-9.514,0,0,0,0,0,0
1,23000000,6689,45.0,12.6848,16.0003,12.129,-5.33,0,0,0,0,0,0
1,23000000,2318,16.0,6.44753,10.2376,11.355,-7.248,0,0,0,0,0,0
1,23000000,7477,50.0,4.46665,2.72403,6.55628,-5.412,0,0,0,0,0,0
1,23000000,8974,60.0,9.22293,10.1613,12.5589,-9.734,0,0,0,0,0,0
1,23000000,7475,50.0,4.75185,2.46438,7.109,-5.494,0,0,0,0,0,0
1,23000000,8979,60.0,10.4063,10.9304,13.4349,-10.201,0,0,0,0,0,0
1,23000000,8978,60.0,10.084,10.9315,13.2226,-10.165,0,0,0,0,0,0
1,23000000,8976,60.0,9.63066,10.5235,12.903,-9.982,0,0,0,0,0,0
1,23000000,8977,60.0,9.97098,10.5746,13.09,-10.046,0,0,0,0,0,0
1,23000000,8975,60.0,9.56381,10.1684,12.7355,-9.674,0,0,0,0,0,0
1,23000000,8919,60.0,3.87252,8.4069,12.864,-5.197,0,0,0,0,0,0
1,23000000,8918,60.0,4.18379,8.21334,12.9548,-5.265,0,0,0,0,0,0
1,23000000,8917,60.0,4.25869,7.94936,12.6712,-5.256,0,0,0,0,0,0
1,23000000,8916,60.0,4.05743,7.60573,12.719,-5.156,0,0,0,0,0,0
1,23000000,8599,58.0,9.67453,11.7267,3.63012,-7.82,0,0,0,0,0,0
1,23000000,8593,58.0,8.48922,10.5956,2.62217,-8.496,0,0,0,0,0,0
1,23000000,8594,58.0,8.51602,10.7374,2.9937,-8.254,0,0,0,0,0,0
1,23000000,8596,58.0,8.96608,11.0334,3.40406,-8.125,0,0,0,0,0,0
1,23000000,8595,58.0,8.86924,10.8969,3.06238,-8.377,0,0,0,0,0,0
1,23000000,8597,58.0,9.23947,11.2971,3.36821,-8.156,0,0,0,0,0,0
1,23000000,8592,58.0,8.14803,10.403,2.54613,-8.38,0,0,0,0,0,0
1,23000000,8922,60.0,3.32562,9.1591,13.2718,-5.026,0,0,0,0,0,0
1,23000000,8921,60.0,3.41579,8.84485,13.0488,-5.042,0,0,0,0,0,0
1,23000000,8920,60.0,3.75412,8.66157,13.1426,-5.128,0,0,0,0,0,0
1,23000000,8591,58.0,8.14588,10.2109,2.20038,-8.584,0,0,0,0,0,0
1,23000000,8992,60.0,12.8126,13.3602,15.9332,-7.91,0,0,0,0,0,0
1,23000000,8590,58.0,7.79589,10.056,2.14485,-8.196,0,0,0,0,0,0
1,23000000,8600,58.0,9.75488,11.8917,3.98823,-7.496,0,0,0,0,0,0
1,23000000,8914,60.0,3.87304,7.00309,12.5514,-5.301,0,0,0,0,0,0
1,23000000,8915,60.0,4.12082,7.2945,12.4882,-5.28,0,0,0,0,0,0
1,23000000,8981,60.0,10.7425,11.2573,13.8911,-10.257,0,0,0,0,0,0
1,23000000,8048,54.0,12.781,13.7177,14.6422,-6.997,0,0,0,0,0,0
1,23000000,8752,59.0,10.3813,12.3833,15.1532,-10.486,0,0,0,0,0,0
1,23000000,8751,59.0,10.6578,12.3756,15.4502,-10.335,0,0,0,0,0,0
1,23000000,8749,59.0,11.053,12.7232,15.7974,-9.718,0,0,0,0,0,0
1,23000000,8750,59.0,10.7102,12.7238,15.606,-9.888,0,0,0,0,0,0
1,23000000,8748,59.0,11.0965,13.0314,16.0286,-9.251,0,0,0,0,0,0
1,23000000,8746,59.0,11.5141,13.3886,0.60802,-8.677,0,0,0,0,0,0
1,23000000,8747,59.0,11.4575,13.0616,0.38803,-9.046,0,0,0,0,0,0
1,23000000,8049,54.0,12.7731,13.9381,14.9565,-6.926,0,0,0,0,0,0
1,23000000,7994,54.0,8.15741,7.75911,9.71773,-6.72,0,0,0,0,0,0
1,23000000,7995,54.0,7.8709,7.50244,9.77025,-6.532,0,0,0,0,0,0
1,23000000,6679,45.0,10.0972,1.81065,11.7005,-5.335,0,0,0,0,0,0
1,23000000,8744,59.0,11.8884,13.7125,1.01704,-8.175,0,0,0,0,0,0
1,23000000,8973,60.0,9.17603,9.84078,12.3437,-9.343,0,0,0,0,0,0
1,23000000,2334,16.0,9.66478,12.9625,14.5062,-9.804,0,0,0,0,0,0
1,23000000,8985,60.0,11.5351,11.9377,14.7227,-9.711,0,0,0,0,0,0
1,23000000,8743,59.0,12.2515,13.8191,1.10778,-7.943,0,0,0,0,0,0
1,23000000,6691,45.0,12.9484,15.3932,12.1146,-5.21,0,0,0,0,0,0
1,23000000,6681,45.0,10.7199,1.62875,11.7328,-5.444,0,0,0,0,0,0
1,23000000,8984,60.0,11.2479,11.9404,14.4512,-10.0,0,0,0,0,0,0
1,23000000,7483,50.0,3.03823,3.05334,6.02805,-5.447,0,0,0,0,0,0
1,23000000,2337,16.0,10.0129,13.5985,15.1975,-8.922,0,0,0,0,0,0
1,23000000,8983,60.0,11.1063,11.5849,14.3372,-10.148,0,0,0,0,0,0
1,23000000,8982,60.0,10.8176,11.6055,14.0625,-10.191,0,0,0,0,0,0
1,23000000,8986,60.0,11.6394,12.3031,14.7772,-9.46,0,0,0,0,0,0
1,23000000,7484,50.0,3.04821,2.7714,6.30837,-5.489,0,0,0,0,0,0
1,23000000,2338,16.0,10.326,13.788,15.3381,-8.609,0,0,0,0,0,0
1,23000000,2339,16.0,10.3451,13.9576,15.6887,-8.275,0,0,0,0,0,0
1,23000000,8745,59.0,11.8695,13.4205,0.764017,-8.511,0,0,0,0,0,0
1,23000000,6102,41.0,6.39298,8.20939,13.8716,-6.918,0,0,0,0,0,0
1,23000000,2322,16.0,7.31999,10.7827,12.1374,-8.157,0,0,0,0,0,0
1,23000000,7486,50.0,2.96872,2.67399,6.96143,-5.918,0,0,0,0,0,0
1,23000000,7476,50.0,4.46033,2.47923,6.84479,-5.518,0,0,0,0,0,0
1,23000000,8928,60.0,2.20935,10.0198,11.9321,-5.104,0,0,0,0,0,0
1,23000000,8989,60.0,12.1577,12.7506,15.5247,-8.744,0,0,0,0,0,0
1,23000000,8990,60.0,12.421,13.0388,15.5669,-8.347,0,0,0,0,0,0
1,23000000,7487,50.0,3.29607,2.48066,7.01349,-5.85,0,0,0,0,0,0
1,23000000,8913,60.0,4.01532,6.70316,12.3718,-5.487,0,0,0,0,0,0
1,23000000,8463,57.0,11.597,2.66839,6.68603,-5.424,0,0,0,0,0,0
1,23000000,6148,41.0,12.6946,15.6221,3.47313,-5.687,0,0,0,0,0,0
1,23000000,8464,57.0,11.6019,2.79948,6.31346,-5.383,0,0,0,0,0,0
1,23000000,6143,41.0,11.8081,14.7448,2.43385,-6.698,0,0,0,0,0,0
1,23000000,4807,33.0,6.81766,4.25047,14.5871,-5.404,0,0,0,0,0,0
1,23000000,230,2.0,7.85045,13.5658,4.65399,-5.73,0,0,0,0,0,0
1,23000000,8465,57.0,11.8384,3.11247,6.2513,-5.421,0,0,0,0,0,0
1,23000000,8467,57.0,12.1198,3.52783,5.82739,-5.296,0,0,0,0,0,0
1,23000000,8466,57.0,11.8486,3.25309,5.88981,-5.405,0,0,0,0,0,0
1,23000000,8468,57.0,12.1259,3.70842,5.4823,-5.378,0,0,0,0,0,0
1,23000000,4188,28.0,11.9147,0.451181,10.1401,-5.3,0,0,0,0,0,0
1,23000000,6145,41.0,12.1629,15.1368,2.79067,-6.285,0,0,0,0,0,0
1,23000000,8426,57.0,7.50353,2.9638,6.97571,-5.138,0,0,0,0,0,0
1,23000000,2757,19.0,8.97075,7.32957,15.6863,-8.013,0,0,0,0,0,0
1,23000000,8476,57.0,12.7892,5.70918,4.02647,-5.253,0,0,0,0,0,0
1,23000000,8470,57.0,12.3939,4.16383,5.09882,-5.284,0,0,0,0,0,0
1,23000000,8471,57.0,12.6283,4.48375,5.05237,-5.263,0,0,0,0,0,0
1,23000000,8469,57.0,12.3331,4.02715,5.46229,-5.336,0,0,0,0,0,0
1,23000000,8472,57.0,12.6837,4.58947,4.67316,-5.26,0,0,0,0,0,0
1,23000000,8473,57.0,12.7927,4.95964,4.65697,-5.333,0,0,0,0,0,0
1,23000000,8477,57.0,12.9364,6.06882,4.09826,-5.186,0,0,0,0,0,0
1,23000000,8475,57.0,12.8255,5.4782,4.33164,-5.261,0,0,0,0,0,0
1,23000000,6147,41.0,12.4852,15.5588,3.16227,-5.832,0,0,0,0,0,0
1,23000000,8474,57.0,12.6694,5.12681,4.32791,-5.32,0,0,0,0,0,0
1,23000000,3637,25.0,12.3065,1.84011,5.20956,-5.289,0,0,0,0,0,0
1,23000000,3636,25.0,12.4582,2.19075,5.30292,-5.274,0,0,0,0,0,0
1,23000000,7391,50.0,5.62283,6.86834,1.09617,-5.759,0,0,0,0,0,0
1,23000000,2986,20.0,7.69851,11.0323,3.85752,-7.018,0,0,0,0,0,0
1,23000000,7369,50.0,9.35247,11.116,4.78928,-7.437,0,0,0,0,0,0
1,23000000,3088,21.0,9.08667,7.86636,3.98337,-7.058,0,0,0,0,0,0
1,23000000,7367,50.0,9.82317,11.436,5.10959,-7.211,0,0,0,0,0,0
1,23000000,7368,50.0,9.69036,11.0949,4.98357,-7.37,0,0,0,0,0,0
1,23000000,7366,50.0,10.1518,11.4296,5.32256,-7.107,0,0,0,0,0,0
1,23000000,7365,50.0,10.2703,11.7721,5.44296,-6.905,0,0,0,0,0,0
1,23000000,7364,50.0,10.5405,11.7579,5.7242,-6.78,0,0,0,0,0,0
1,23000000,7363,50.0,10.6486,12.1021,5.89316,-6.495,0,0,0,0,0,0
1,23000000,3090,21.0,9.52003,8.23437,4.34558,-7.077,0,0,0,0,0,0
1,23000000,2984,20.0,7.64451,11.0818,3.20912,-7.284,0,0,0,0,0,0
1,23000000,2985,20.0,7.66566,11.2704,3.55389,-7.034,0,0,0,0,0,0
1,23000000,29,1.0,15.8024,14.1307,14.1884,-5.263,0,0,0,0,0,0
1,23000000,7359,50.0,11.6235,12.5413,6.68681,-5.805,0,0,0,0,0,0
1,23000000,234,2.0,7.12951,13.3565,3.61111,-5.852,0,0,0,0,0,0
1,23000000,32,1.0,0.958079,14.0995,13.9944,-5.217,0,0,0,0,0,0
1,23000000,2993,20.0,9.24851,12.2123,5.046,-6.575,0,0,0,0,0,0
1,23000000,7358,50.0,11.9054,12.481,6.93216,-5.732,0,0,0,0,0,0
1,23000000,7425,50.0,10.8862,2.11306,8.10577,-5.51,0,0,0,0,0,0
1,23000000,33,1.0,1.2302,13.8147,14.0326,-5.22,0,0,0,0,0,0
1,23000000,8433,57.0,7.54378,4.13248,8.79611,-4.9,0,0,0,0,0,0
1,23000000,7370,50.0,9.22789,10.7666,4.67847,-7.414,0,0,0,0,0,0
1,23000000,2754,19.0,9.73663,7.88485,16.0938,-8.54,0,0,0,0,0,0
1,23000000,7362,50.0,10.9476,12.0449,6.17207,-6.355,0,0,0,0,0,0
1,23000000,7361,50.0,11.1825,12.3454,6.28265,-6.194,0,0,0,0,0,0
1,23000000,3631,25.0,13.0526,3.43497,5.08937,-5.207,0,0,0,0,0,0
1,23000000,3632,25.0,13.1012,3.1454,5.36054,-5.223,0,0,0,0,0,0
1,23000000,7360,50.0,11.4961,12.2429,6.48508,-6.107,0,0,0,0,0,0
1,23000000,2853,20.0,11.2081,15.6215,6.35368,-5.001,0,0,0,0,0,0
1,23000000,4809,33.0,6.9583,4.6308,15.1234,-5.587,0,0,0,0,0,0
1,23000000,8432,57.0,7.5926,4.07075,8.4065,-4.951,0,0,0,0,0,0
1,23000000,7357,50.0,12.058,12.7889,7.09425,-5.555,0,0,0,0,0,0
1,23000000,30,1.0,16.1185,14.2576,13.996,-5.191,0,0,0,0,0,0
1,23000000,2987,20.0,7.8001,11.2481,4.17365,-6.803,0,0,0,0,0,0
1,23000000,7356,50.0,12.2969,12.7089,7.40106,-5.438,0,0,0,0,0,0
